Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/C84046/,8,5,00:01:25,0,0.00%,37.50%,$8.00
/practice/C88010/,8,4,00:01:40,1,100.00%,25.00%,$5.00
/practice/C88038/price_per_unit/,8,2,00:00:38,0,0.00%,25.00%,$5.00
/practice/D81008/,8,6,00:01:01,0,0.00%,0.00%,$15.83
/practice/D81009/#quetiapine,8,1,00:02:33,1,0.00%,0.00%,$10.00
/practice/D82104/,8,7,00:05:26,1,0.00%,12.50%,$7.14
/practice/D83016/,8,7,00:05:04,2,50.00%,37.50%,$4.29
/practice/E83010/,8,8,00:01:00,4,100.00%,87.50%,$0.00
/practice/E86001/,8,8,00:00:00,8,100.00%,100.00%,$0.00
/practice/E87768/,8,7,00:08:44,5,100.00%,87.50%,$1.43
/practice/F81134/,8,3,00:01:16,0,0.00%,12.50%,$15.00
/practice/F81743/,8,7,00:00:27,6,66.67%,62.50%,$1.43
/practice/F82653/,8,4,00:02:39,1,0.00%,25.00%,$10.00
/practice/F83015/,8,5,00:02:38,2,50.00%,37.50%,$6.00
/practice/F83017/,8,4,00:02:05,0,0.00%,12.50%,$10.00
/practice/F86058/,8,6,00:02:22,0,0.00%,25.00%,$7.50
/practice/F86607/,8,6,00:00:44,3,100.00%,50.00%,$0.00
/practice/G82022/,8,3,00:01:31,3,33.33%,37.50%,$3.33
/practice/G82090/,8,5,00:00:20,0,0.00%,25.00%,$8.00
/practice/H81029/?sortBySavings=1,8,7,00:01:41,7,57.14%,50.00%,$7.14
/practice/J82088/,8,5,00:03:08,3,66.67%,50.00%,$6.00
/practice/J82094/price_per_unit/,8,5,00:00:28,0,0.00%,0.00%,$3.00
/practice/J83036/,8,6,00:00:04,0,0.00%,12.50%,$5.00
/practice/J83037/,8,7,00:04:29,3,100.00%,37.50%,$4.29
/practice/K81051/,8,5,00:00:59,1,0.00%,37.50%,$4.00
/practice/K81636/,8,5,00:00:40,1,100.00%,37.50%,$4.00
/practice/K83040/,8,4,00:00:49,0,0.00%,25.00%,$7.50
/practice/K84042/,8,8,00:03:04,5,100.00%,87.50%,$1.25
/practice/L81054/,8,4,00:00:53,1,100.00%,25.00%,$5.00
/practice/L81065/price_per_unit/,8,5,00:00:52,1,0.00%,37.50%,$8.00
/practice/L82056/,8,6,00:01:23,3,66.67%,37.50%,$3.33
/practice/L83004/,8,7,00:02:10,4,75.00%,75.00%,$1.43
/practice/L83120/,8,8,00:02:48,4,100.00%,50.00%,$2.50
/practice/L83624/,8,6,00:01:40,1,0.00%,0.00%,$5.00
/practice/L84010/,8,8,00:02:36,8,87.50%,87.50%,$1.25
/practice/M81608/,8,6,00:01:56,1,100.00%,25.00%,$6.67
/practice/M82016/,8,4,00:00:35,1,0.00%,12.50%,$7.50
/practice/M85108/,8,4,00:00:47,2,0.00%,12.50%,$7.50
/practice/M85722/,8,3,00:02:16,2,0.00%,0.00%,$10.00
/practice/N81614/,8,8,00:00:00,6,100.00%,100.00%,$2.50
/practice/P81092/?tags=lowpriority,8,5,00:00:35,0,0.00%,12.50%,$2.00
/practice/P82031/,8,4,00:00:57,1,100.00%,37.50%,$5.00
/practice/P83008/,8,6,00:00:24,5,100.00%,62.50%,$3.33
/practice/P84038/,8,7,00:03:30,3,100.00%,62.50%,$4.29
/practice/P84644/,8,4,00:01:01,0,0.00%,0.00%,$10.00
/practice/P87629/,8,6,00:04:22,0,0.00%,12.50%,$8.33
/practice/P91615/,8,3,00:00:44,1,100.00%,12.50%,$0.00
/practice/P92014/,8,6,00:02:21,1,100.00%,25.00%,$11.67
/practice/Y00026/,8,6,00:01:15,2,50.00%,37.50%,$3.33
/practice/Y01066/,8,7,00:05:13,1,100.00%,62.50%,$4.29
/practice/Y02266/,8,5,00:08:43,5,60.00%,62.50%,$0.00
/practice/Y02469/,8,7,00:01:49,7,85.71%,87.50%,$0.00
/practice/Y03035/,8,4,00:00:39,1,0.00%,50.00%,$5.00
/practice/Y03079/,8,4,00:00:43,0,0.00%,0.00%,$2.50
/practice/Y03453/,8,6,00:00:46,6,83.33%,75.00%,$0.00
/practice/Y05118/,8,8,00:00:00,8,100.00%,100.00%,$0.00
/practice/Y05258/,8,7,00:00:19,5,80.00%,75.00%,$1.43
/practice/Y05301/,8,7,00:28:34,7,85.71%,87.50%,$0.00
/measure/doacs/practice/B81068/,7,5,00:11:43,1,0.00%,42.86%,$2.00
/measure/doacs/practice/B81109/,7,7,00:01:13,3,33.33%,28.57%,$1.43
/measure/doacs/practice/B81658/,7,7,00:01:26,3,66.67%,71.43%,$2.86
/measure/doacs/practice/D82039/,7,7,00:04:40,6,83.33%,71.43%,$2.86
/measure/icsdose/practice/P92014/,7,5,00:04:51,1,100.00%,57.14%,$10.00
/measure/solublepara/practice/P81714/,7,7,00:00:40,5,20.00%,28.57%,$2.86
/measure/trimethoprim/practice/B86031/,7,4,00:03:45,2,0.00%,14.29%,$5.00
/measure/trimethoprim/practice/L84043/,7,3,00:02:38,1,0.00%,14.29%,$6.67
/practice/A81027/,7,5,00:00:32,0,0.00%,57.14%,$4.00
/practice/A85007/,7,7,00:00:57,2,100.00%,85.71%,$1.43
/practice/A88007/,7,3,00:02:16,1,0.00%,42.86%,$6.67
/practice/A89010/,7,6,00:00:57,4,100.00%,85.71%,$1.67
/practice/B81037/,7,4,00:01:07,0,0.00%,14.29%,$5.00
/practice/B81099/,7,4,00:00:39,0,0.00%,14.29%,$7.50
/practice/B82014/,7,5,00:01:27,1,100.00%,28.57%,$8.00
/practice/B82024/,7,3,00:03:54,0,0.00%,14.29%,$3.33
/practice/B82030/,7,3,00:03:18,1,0.00%,14.29%,$6.67
/practice/B82033/,7,5,00:02:48,1,100.00%,14.29%,$6.00
/practice/B82041/,7,5,00:00:53,0,0.00%,14.29%,$13.00
/practice/B86016/,7,5,00:00:49,1,100.00%,28.57%,$2.00
/practice/B86017/,7,3,00:03:30,0,0.00%,28.57%,$3.33
/practice/B86075/,7,7,00:00:57,2,50.00%,42.86%,$5.71
/practice/B87031/,7,3,00:00:50,2,50.00%,28.57%,$3.33
/practice/C82063/,7,5,00:02:47,1,100.00%,14.29%,$6.00
/practice/C82610/#glaucoma,7,1,00:05:33,1,0.00%,0.00%,$10.00
/practice/C83026/,7,6,00:06:17,0,0.00%,14.29%,$7.50
/practice/C83036/,7,5,00:03:50,1,0.00%,14.29%,$4.00
/practice/C83039/,7,4,00:01:28,0,0.00%,14.29%,$5.00
/practice/C83054/,7,3,00:01:30,0,0.00%,0.00%,$8.33
/practice/C83614/,7,6,00:03:24,1,100.00%,28.57%,$5.00
/practice/C84001/,7,3,00:02:32,0,0.00%,42.86%,$10.00
/practice/C88005/,7,7,00:00:29,4,100.00%,85.71%,$0.00
/practice/C88008/,7,5,00:01:11,1,100.00%,57.14%,$6.00
/practice/C88046/price_per_unit/,7,1,00:00:05,0,0.00%,0.00%,$0.00
/practice/C88049/price_per_unit/,7,2,00:00:06,1,100.00%,28.57%,$0.00
/practice/C88079/,7,5,00:02:33,0,0.00%,42.86%,$4.00
/practice/C88648/,7,5,00:00:06,2,100.00%,71.43%,$6.00
/practice/D81041/,7,3,00:00:52,1,100.00%,42.86%,$3.33
/practice/D82056/,7,5,00:02:11,0,0.00%,42.86%,$4.00
/practice/D82062/,7,5,00:01:07,0,0.00%,28.57%,$4.00
/practice/E83631/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/E84658/,7,5,00:02:25,0,0.00%,0.00%,$6.00
/practice/E86005/,7,5,00:05:41,5,60.00%,71.43%,$0.00
/practice/E86029/,7,6,00:00:29,1,0.00%,14.29%,$6.67
/practice/E86029/price_per_unit/,7,3,00:00:28,0,0.00%,0.00%,$0.00
/practice/E87069/,7,3,00:01:09,1,100.00%,28.57%,$6.67
/practice/E87665/,7,4,00:00:20,2,50.00%,42.86%,$2.50
/practice/F81132/,7,6,00:06:27,4,75.00%,71.43%,$1.67
/practice/F81141/,7,2,00:05:36,0,0.00%,28.57%,$5.00
/practice/F81724/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/F83010/?tags=lowpriority,7,5,00:03:28,0,0.00%,0.00%,$8.00
/practice/F83027/,7,5,00:00:25,2,100.00%,42.86%,$2.00
/practice/F84014/,7,6,00:00:51,5,80.00%,57.14%,$3.33
/practice/F84062/#ktt9_cephalosporins,7,4,00:01:03,3,33.33%,14.29%,$5.00
/practice/F84093/,7,6,00:00:51,3,66.67%,42.86%,$6.67
/practice/F84122/,7,7,00:00:45,1,100.00%,85.71%,$1.43
/practice/F86040/,7,3,00:01:41,1,100.00%,28.57%,$6.67
/practice/F86049/,7,6,00:00:47,6,83.33%,85.71%,$0.00
/practice/F86700/,7,3,00:00:25,0,0.00%,0.00%,$15.00
/practice/G82076/?tags=lowpriority,7,2,00:00:28,0,0.00%,0.00%,$0.00
/practice/G82094/,7,6,00:01:31,1,100.00%,14.29%,$5.83
/practice/G82105/,7,3,00:01:14,0,0.00%,14.29%,$11.67
/practice/G83009/,7,6,00:02:55,4,75.00%,57.14%,$3.33
/practice/G85008/,7,7,00:00:00,6,100.00%,100.00%,$0.00
/practice/H81020/,7,3,00:00:45,2,50.00%,42.86%,$3.33
/practice/H81052/,7,5,00:01:50,0,0.00%,28.57%,$13.00
/practice/H81068/,7,5,00:03:31,0,0.00%,28.57%,$15.00
/practice/H82070/,7,5,00:06:32,2,50.00%,28.57%,$10.00
/practice/H83037/,7,4,00:01:05,2,50.00%,42.86%,$2.50
/practice/H84040/,7,7,00:00:23,5,60.00%,42.86%,$2.86
/practice/H84619/,7,4,00:00:27,1,100.00%,42.86%,$2.50
/practice/H85076/?tags=lowpriority,7,5,00:01:08,0,0.00%,14.29%,$5.00
/practice/J81021/,7,7,00:00:20,7,85.71%,85.71%,$0.00
/practice/J82067/,7,5,00:00:28,4,100.00%,57.14%,$0.00
/practice/J82146/,7,5,00:11:34,1,100.00%,42.86%,$6.00
/practice/J83005/,7,5,00:00:44,1,100.00%,28.57%,$3.00
/practice/J83029/,7,6,00:02:40,0,0.00%,14.29%,$4.17
/practice/J83036/price_per_unit/,7,5,00:00:11,0,0.00%,0.00%,$6.00
/practice/K81063/,7,1,00:02:09,0,0.00%,14.29%,$15.00
/practice/K82026/,7,5,00:02:30,4,100.00%,57.14%,$2.00
/practice/K83002/,7,5,00:00:45,2,100.00%,42.86%,$4.00
/practice/K83068/,7,5,00:00:56,3,66.67%,42.86%,$2.00
/practice/K84011/,7,7,00:02:30,2,100.00%,57.14%,$5.71
/practice/K84047/,7,5,00:01:19,2,50.00%,42.86%,$6.00
/practice/K84613/,7,7,00:00:05,1,100.00%,28.57%,$7.14
/practice/L81091/,7,5,00:02:32,2,100.00%,42.86%,$8.00
/practice/L81131/,7,7,00:01:47,1,100.00%,71.43%,$4.29
/practice/L83006/,7,4,00:02:24,0,0.00%,14.29%,$5.00
/practice/L83012/,7,7,00:00:59,1,0.00%,71.43%,$2.86
/practice/L83019/,7,5,00:01:09,1,100.00%,57.14%,$4.00
/practice/L83035/,7,6,00:03:38,0,0.00%,28.57%,$6.67
/practice/L83045/,7,5,00:03:01,1,100.00%,57.14%,$6.00
/practice/L83049/,7,4,00:01:56,0,0.00%,28.57%,$7.50
/practice/L83050/,7,5,00:00:22,0,0.00%,42.86%,$4.00
/practice/L83054/,7,3,00:01:16,1,100.00%,42.86%,$3.33
/practice/L83073/,7,6,00:00:43,4,75.00%,57.14%,$1.67
/practice/L83116/,7,5,00:04:02,2,100.00%,57.14%,$0.00
/practice/L83136/,7,7,00:04:34,4,100.00%,57.14%,$1.43
/practice/L84023/#opioidper1000,7,7,00:00:48,5,80.00%,71.43%,$1.43
/practice/L84043/price_per_unit/,7,5,00:00:22,0,0.00%,14.29%,$6.00
/practice/L84072/price_per_unit/?date=2018-01-01,7,2,00:00:11,0,0.00%,0.00%,$0.00
/practice/M81039/,7,5,00:00:23,1,0.00%,0.00%,$8.00
/practice/M81039/price_per_unit/,7,6,00:00:12,1,0.00%,14.29%,$5.00
/practice/M85064/,7,4,00:01:45,3,66.67%,42.86%,$5.00
/practice/M85155/,7,4,00:00:46,2,50.00%,28.57%,$7.50
/practice/M85701/,7,3,00:00:40,1,0.00%,14.29%,$6.67
/practice/M88010/,7,5,00:01:13,5,60.00%,71.43%,$0.00
/practice/M88645/,7,2,00:00:46,0,0.00%,0.00%,$5.00
/practice/N81109/,7,2,00:00:40,2,50.00%,28.57%,$5.00
/practice/N82633/,7,3,00:01:16,0,0.00%,14.29%,$10.00
/practice/N84012/,7,6,00:05:43,4,50.00%,42.86%,$3.33
/practice/P81063/,7,7,00:00:43,1,100.00%,42.86%,$2.86
/practice/P81770/,7,5,00:05:07,2,50.00%,14.29%,$8.00
/practice/P81780/,7,3,00:01:04,1,0.00%,14.29%,$6.67
/practice/P84040/,7,7,00:00:30,4,75.00%,57.14%,$4.29
/practice/P84041/,7,5,00:02:05,1,0.00%,0.00%,$6.00
/practice/P85013/,7,7,00:01:32,3,66.67%,57.14%,$2.86
/practice/P87648/,7,4,00:01:58,0,0.00%,42.86%,$5.00
/practice/P88007/,7,4,00:01:36,1,100.00%,28.57%,$10.00
/practice/P88044/,7,6,00:01:06,2,50.00%,28.57%,$5.00
/practice/P91021/,7,7,00:03:47,0,0.00%,42.86%,$4.29
/practice/P92010/,7,5,00:03:08,1,0.00%,28.57%,$4.00
/practice/Y00184/,7,6,00:03:05,5,60.00%,42.86%,$3.33
/practice/Y00416/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/Y00451/,7,6,00:01:01,5,100.00%,85.71%,$0.00
/practice/Y01676/,7,5,00:05:15,5,60.00%,71.43%,$0.00
/practice/Y02583/,7,5,00:03:10,1,100.00%,57.14%,$4.00
/practice/Y02816/,7,6,00:00:32,2,100.00%,71.43%,$3.33
/practice/Y03138/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/Y04995/#opioidper1000,7,6,00:09:24,5,80.00%,71.43%,$1.67
/practice/Y05212/,7,5,00:09:59,0,0.00%,42.86%,$2.00
/practice/Y05327/,7,7,00:00:34,6,66.67%,71.43%,$0.00
/measure/doacs/practice/B81009/,6,6,00:05:20,1,0.00%,16.67%,$1.67
/measure/doacs/practice/B81060/,6,5,00:01:33,2,0.00%,16.67%,$2.00
/measure/doacs/practice/B81061/,6,6,00:01:51,1,0.00%,33.33%,$3.33
/measure/doacs/practice/B82024/,6,5,00:00:38,3,100.00%,66.67%,$0.00
/measure/doacs/practice/B82105/,6,6,00:00:22,4,75.00%,66.67%,$1.67
/measure/doacs/practice/B86029/,6,2,00:02:49,0,0.00%,0.00%,$0.00
/measure/doacs/practice/C83022/,6,5,00:00:57,1,100.00%,66.67%,$4.00
/measure/icsdose/practice/F86700/,6,4,00:03:22,0,0.00%,16.67%,$12.50
/measure/icsdose/practice/P85004/,6,5,00:05:50,2,100.00%,50.00%,$2.00
/measure/icsdose/practice/P88005/,6,5,00:12:01,3,66.67%,66.67%,$4.00
/measure/icsdose/practice/P91633/,6,3,00:00:54,0,0.00%,0.00%,$3.33
/measure/ktt12_diabetes_insulin/practice/K82046/,6,4,00:00:37,0,0.00%,16.67%,$7.50
/measure/ktt9_cephalosporins/practice/C83003/,6,5,00:00:49,2,50.00%,66.67%,$0.00
/measure/ktt9_cephalosporins/practice/F83010/,6,5,00:02:46,1,0.00%,16.67%,$8.00
/measure/saba/practice/P84059/,6,3,00:01:20,0,0.00%,0.00%,$6.67
/measure/statins/practice/M82010/,6,3,00:02:32,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/D81012/,6,5,00:06:05,0,0.00%,16.67%,$6.00
/practice/06F998/,6,6,00:00:07,5,80.00%,83.33%,$1.67
/practice/A81629/,6,4,00:00:22,1,100.00%,50.00%,$2.50
/practice/A82020/,6,5,00:01:32,0,0.00%,16.67%,$8.00
/practice/A83070/,6,4,00:01:44,3,66.67%,50.00%,$7.50
/practice/A89001/,6,5,00:03:24,5,80.00%,83.33%,$0.00
/practice/A89006/,6,5,00:01:52,2,100.00%,33.33%,$6.00
/practice/B81004/,6,5,00:04:53,1,100.00%,16.67%,$4.00
/practice/B81008/,6,6,00:02:19,2,50.00%,33.33%,$3.33
/practice/B81022/,6,3,00:02:39,1,100.00%,16.67%,$0.00
/practice/B81040/,6,4,00:00:23,0,0.00%,0.00%,$5.00
/practice/B82025/,6,6,00:03:11,1,100.00%,50.00%,$3.33
/practice/B83037/,6,5,00:00:50,4,100.00%,66.67%,$0.00
/practice/B83638/,6,5,00:01:18,4,50.00%,66.67%,$0.00
/practice/B86667/,6,5,00:03:44,2,50.00%,33.33%,$4.00
/practice/C81057/,6,3,00:03:48,0,0.00%,16.67%,$10.00
/practice/C81640/,6,3,00:03:03,0,0.00%,33.33%,$13.33
/practice/C82009/,6,4,00:00:30,0,0.00%,16.67%,$5.00
/practice/C82610/#desogestrel,6,6,00:00:25,5,20.00%,33.33%,$1.67
/practice/C82631/,6,3,00:00:36,1,100.00%,16.67%,$3.33
/practice/C83059/,6,3,00:02:20,1,100.00%,16.67%,$6.67
/practice/C83063/,6,2,00:02:01,0,0.00%,0.00%,$0.00
/practice/C84011/,6,5,00:01:44,3,66.67%,50.00%,$2.00
/practice/C84051/price_per_unit/,6,1,00:00:15,0,0.00%,0.00%,$0.00
/practice/C87007/,6,4,00:01:04,0,0.00%,0.00%,$5.00
/practice/C88006/,6,5,00:00:38,0,0.00%,16.67%,$4.00
/practice/C88040/,6,3,00:00:51,1,100.00%,16.67%,$6.67
/practice/C88087/price_per_unit/?date=2017-11-01,6,1,00:00:17,0,0.00%,0.00%,$0.00
/practice/C88092/,6,6,00:00:56,3,100.00%,66.67%,$5.00
/practice/D81062/,6,2,00:02:22,0,0.00%,16.67%,$5.00
/practice/D81082/,6,5,00:00:56,0,0.00%,83.33%,$2.00
/practice/D82007/,6,5,00:01:08,1,100.00%,50.00%,$4.00
/practice/D82060/,6,5,00:01:25,1,100.00%,33.33%,$8.00
/practice/D82079/,6,4,00:00:58,0,0.00%,50.00%,$0.00
/practice/D82088/,6,6,00:03:10,0,0.00%,66.67%,$8.33
/practice/E81031/,6,4,00:00:16,4,50.00%,66.67%,$0.00
/practice/E82008/,6,4,00:01:19,0,0.00%,0.00%,$5.00
/practice/E83034/,6,5,00:00:56,3,66.67%,66.67%,$0.00
/practice/E84061/,6,3,00:00:22,1,0.00%,50.00%,$3.33
/practice/E84069/,6,6,00:00:33,1,100.00%,50.00%,$1.67
/practice/E85003/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/E85004/,6,2,00:03:44,1,0.00%,16.67%,$5.00
/practice/E85059/,6,3,00:00:46,1,100.00%,33.33%,$6.67
/practice/E85122/,6,6,00:00:12,4,75.00%,66.67%,$1.67
/practice/E85693/,6,4,00:02:54,0,0.00%,33.33%,$11.25
/practice/F81043/,6,2,00:00:25,0,0.00%,16.67%,$10.00
/practice/F81068/,6,1,00:05:10,0,0.00%,16.67%,$0.00
/practice/F81133/,6,5,00:00:47,4,100.00%,83.33%,$4.00
/practice/F81192/,6,4,00:06:10,1,100.00%,50.00%,$2.50
/practice/F82009/,6,5,00:01:02,1,0.00%,16.67%,$10.00
/practice/F82034/,6,6,00:01:08,2,50.00%,16.67%,$13.33
/practice/F82625/,6,5,00:02:15,1,0.00%,50.00%,$6.00
/practice/F83023/,6,5,00:04:30,1,100.00%,50.00%,$4.00
/practice/F83633/,6,3,00:02:55,1,0.00%,33.33%,$10.00
/practice/F83665/,6,5,00:01:58,3,100.00%,66.67%,$4.00
/practice/F84062/,6,6,00:01:14,2,50.00%,50.00%,$1.67
/practice/F84086/,6,5,00:02:43,2,100.00%,66.67%,$2.00
/practice/F84670/,6,4,00:00:47,1,0.00%,16.67%,$8.75
/practice/F85003/,6,6,00:00:17,2,50.00%,83.33%,$3.33
/practice/F85703/,6,6,00:01:30,1,100.00%,83.33%,$3.33
/practice/F86022/,6,5,00:00:51,3,66.67%,50.00%,$4.00
/practice/F86696/,6,3,00:00:52,1,100.00%,16.67%,$3.33
/practice/G81032/,6,3,00:04:40,0,0.00%,16.67%,$6.67
/practice/G82112/,6,5,00:02:06,2,100.00%,50.00%,$8.00
/practice/G82155/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/G82179/,6,4,00:00:25,2,50.00%,50.00%,$2.50
/practice/G82658/,6,5,00:02:55,5,80.00%,83.33%,$0.00
/practice/G85134/,6,3,00:00:59,0,0.00%,0.00%,$6.67
/practice/H81031/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/H81033/,6,5,00:00:35,2,50.00%,83.33%,$2.00
/practice/H81672/,6,2,00:03:17,0,0.00%,33.33%,$5.00
/practice/H82061/,6,6,00:01:26,3,100.00%,83.33%,$1.67
/practice/H85065/,6,6,00:00:43,5,80.00%,66.67%,$1.67
/practice/H85114/,6,5,00:07:22,2,0.00%,33.33%,$4.00
/practice/J81077/,6,4,00:01:04,3,33.33%,50.00%,$0.00
/practice/J82026/,6,5,00:01:38,1,100.00%,83.33%,$2.00
/practice/J82031/,6,1,00:02:01,0,0.00%,0.00%,$0.00
/practice/J82058/,6,4,00:00:29,0,0.00%,33.33%,$10.00
/practice/J82073/,6,5,00:01:56,4,50.00%,50.00%,$2.00
/practice/J82171/,6,6,00:00:00,5,100.00%,100.00%,$0.00
/practice/J83006/,6,5,00:03:45,2,100.00%,50.00%,$2.00
/practice/J83025/,6,3,00:00:03,1,100.00%,16.67%,$0.00
/practice/J83064/,6,4,00:00:09,1,0.00%,16.67%,$2.50
/practice/J83603/,6,2,00:00:05,0,0.00%,0.00%,$5.00
/practice/J83615/,6,4,00:00:23,0,0.00%,16.67%,$5.00
/practice/K81030/,6,3,00:01:02,0,0.00%,16.67%,$3.33
/practice/K81047/,6,5,00:02:01,1,100.00%,33.33%,$6.00
/practice/K81055/,6,3,00:00:52,0,0.00%,0.00%,$6.67
/practice/K82046/?tags=lowpriority,6,4,00:01:31,0,0.00%,33.33%,$2.50
/practice/K83026/,6,5,00:00:36,2,50.00%,33.33%,$2.00
/practice/K84026/,6,5,00:00:17,3,33.33%,50.00%,$0.00
/practice/K84030/,6,5,00:00:04,0,0.00%,66.67%,$4.00
/practice/K84040/0601060D0AAA0A0/price_per_unit/?date=2018-02-01,6,5,00:03:28,0,0.00%,16.67%,$4.00
/practice/K84044/,6,6,00:02:16,0,0.00%,83.33%,$3.33
/practice/K84058/price_per_unit/,6,4,00:00:28,0,0.00%,0.00%,$1.25
/practice/L81037/,6,5,00:03:08,2,50.00%,50.00%,$4.00
/practice/L81054/?sortBySavings=1,6,2,00:01:23,1,0.00%,16.67%,$10.00
/practice/L81069/,6,4,00:02:03,0,0.00%,33.33%,$10.00
/practice/L81089/,6,6,00:05:38,1,100.00%,66.67%,$1.67
/practice/L81101/,6,3,00:05:32,0,0.00%,33.33%,$3.33
/practice/L81119/,6,3,00:01:04,0,0.00%,16.67%,$6.67
/practice/L81622/,6,4,00:01:12,0,0.00%,16.67%,$0.00
/practice/L81637/price_per_unit/,6,4,00:06:11,0,0.00%,33.33%,$5.00
/practice/L82029/,6,5,00:02:40,2,50.00%,33.33%,$6.00
/practice/L83022/,6,5,00:06:34,1,100.00%,33.33%,$4.00
/practice/L83034/#trimethoprim,6,5,00:00:46,4,50.00%,50.00%,$0.00
/practice/L83056/#desogestrel,6,3,00:17:48,3,33.33%,33.33%,$0.00
/practice/L83072/,6,2,00:03:58,0,0.00%,33.33%,$5.00
/practice/L83096/,6,5,00:00:57,0,0.00%,16.67%,$8.00
/practice/L83607/,6,5,00:08:01,5,80.00%,83.33%,$0.00
/practice/L84017/,6,3,00:04:14,1,0.00%,33.33%,$10.00
/practice/L84058/,6,4,00:03:20,3,33.33%,50.00%,$7.50
/practice/L84073/,6,5,00:01:37,1,100.00%,33.33%,$10.00
/practice/L84606/,6,5,00:02:41,0,0.00%,50.00%,$4.00
/practice/L84616/,6,3,00:01:25,1,0.00%,0.00%,$3.33
/practice/L85010/,6,6,00:00:40,3,100.00%,83.33%,$1.67
/practice/L85012/,6,2,00:02:41,0,0.00%,0.00%,$0.00
/practice/L85031/,6,6,00:00:00,5,100.00%,100.00%,$1.67
/practice/M81033/,6,3,00:02:08,1,0.00%,50.00%,$3.33
/practice/M81040/,6,4,00:09:32,1,100.00%,50.00%,$5.00
/practice/M81044/,6,5,00:03:23,3,100.00%,66.67%,$2.00
/practice/M81079/,6,4,00:00:50,2,100.00%,33.33%,$2.50
/practice/M82056/,6,5,00:00:20,5,80.00%,83.33%,$0.00
/practice/M84012/,6,6,00:00:37,4,75.00%,66.67%,$3.33
/practice/M85003/,6,5,00:00:37,1,100.00%,33.33%,$2.00
/practice/M85074/,6,4,00:02:08,2,50.00%,33.33%,$7.50
/practice/M91008/,6,5,00:00:51,0,0.00%,66.67%,$4.00
/practice/M92042/,6,5,00:00:22,3,66.67%,50.00%,$5.00
/practice/N83018/,6,5,00:01:52,1,100.00%,33.33%,$6.00
/practice/N83041/,6,3,00:02:18,0,0.00%,0.00%,$6.67
/practice/N84005/,6,4,00:05:43,2,0.00%,33.33%,$7.50
/practice/N85007/,6,5,00:02:40,2,50.00%,33.33%,$4.00
/practice/N85008/,6,5,00:01:07,3,66.67%,33.33%,$10.00
/practice/P81003/price_per_unit/?date=2017-12-01,6,5,00:00:59,3,33.33%,33.33%,$2.00
/practice/P81035/,6,3,00:00:59,2,50.00%,16.67%,$6.67
/practice/P81037/,6,5,00:00:35,5,60.00%,66.67%,$2.00
/practice/P81099/,6,4,00:02:25,4,50.00%,66.67%,$0.00
/practice/P81167/,6,4,00:01:03,0,0.00%,0.00%,$10.00
/practice/P81622/,6,3,00:00:36,0,0.00%,0.00%,$6.67
/practice/P82016/,6,5,00:00:29,3,66.67%,33.33%,$4.00
/practice/P84028/,6,3,00:00:43,0,0.00%,0.00%,$3.33
/practice/P84033/,6,3,00:00:33,0,0.00%,0.00%,$3.33
/practice/P84067/,6,6,00:00:21,4,75.00%,66.67%,$1.67
/practice/P84611/,6,3,00:03:51,0,0.00%,0.00%,$8.33
/practice/P84663/,6,3,00:01:45,0,0.00%,33.33%,$0.00
/practice/P84669/,6,5,00:08:22,0,0.00%,16.67%,$8.00
/practice/P85605/,6,6,00:01:25,2,100.00%,50.00%,$5.00
/practice/P86012/,6,6,00:00:40,3,66.67%,50.00%,$6.67
/practice/P87016/,6,1,00:00:37,0,0.00%,0.00%,$10.00
/practice/P87040/,6,3,00:00:36,1,100.00%,33.33%,$10.00
/practice/P89010/,6,3,00:01:51,0,0.00%,33.33%,$6.67
/practice/P91035/,6,5,00:01:20,2,0.00%,0.00%,$8.00
/practice/Y00367/,6,6,00:00:29,6,83.33%,83.33%,$0.00
/practice/Y00449/,6,5,00:02:22,3,100.00%,50.00%,$2.00
/practice/Y01280/,6,6,00:00:25,4,100.00%,66.67%,$1.67
/practice/Y01670/,6,4,00:00:27,4,75.00%,66.67%,$2.50
/practice/Y02208/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/Y02657/,6,5,00:00:27,1,100.00%,33.33%,$4.00
/practice/Y02994/,6,5,00:00:12,5,80.00%,83.33%,$0.00
/practice/Y03416/,6,4,00:11:51,4,50.00%,66.67%,$0.00
/practice/Y03528/,6,5,00:02:47,5,60.00%,66.67%,$2.00
/practice/Y04122/,6,4,00:01:55,4,75.00%,66.67%,$2.50
/practice/Y04786/,6,6,00:04:12,4,75.00%,50.00%,$0.00
/measure/arb/practice/C88060/,5,3,00:05:56,0,0.00%,0.00%,$3.33
/measure/doacs/practice/B86048/,5,5,00:00:48,2,0.00%,20.00%,$4.00
/measure/doacs/practice/D82046/,5,3,00:00:03,1,100.00%,60.00%,$6.67
