Page,Medium,Date Range,Segment,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/Y02506/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:12,0,0.00%,0.00%,$10.00
/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,2,00:03:17,0,0.00%,33.33%,$10.00
/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/about/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,0,0.00%,100.00%,$0.00
/about/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:12:26,0,0.00%,0.00%,$10.00
/about/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/analyse/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:05:51,1,0.00%,50.00%,$10.00
/analyse/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/analyse/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/analyse/#org=CCG&orgIds=00P&numIds=0408010AE&denom=nothing&selectedTab=summary,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:06:41,1,0.00%,50.00%,$7.50
/analyse/#org=CCG&orgIds=00P&numIds=0408010AE&denom=nothing&selectedTab=summary,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/analyse/#org=CCG&orgIds=00P&numIds=0408010AE&denom=nothing&selectedTab=summary,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
"/analyse/#org=CCG&orgIds=00P&numIds=0408010G0,0407030AD&denom=nothing&selectedTab=summary",email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:04:16,1,0.00%,0.00%,$15.00
"/analyse/#org=CCG&orgIds=00P&numIds=0408010G0,0407030AD&denom=nothing&selectedTab=summary",email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
"/analyse/#org=CCG&orgIds=00P&numIds=0408010G0,0407030AD&denom=nothing&selectedTab=summary",email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:09,0,0.00%,0.00%,$10.00
/ccg/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:08,0,0.00%,0.00%,$10.00
/ccg/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:05,0,0.00%,0.00%,$10.00
/ccg/08N/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,1,100.00%,100.00%,$5.00
/ccg/08N/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/08N/ktt9_cephalosporins/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/08X/ktt9_cephalosporins/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:47,0,0.00%,50.00%,$10.00
/ccg/08X/ktt9_cephalosporins/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/08X/ktt9_cephalosporins/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/10Q/statinintensity/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:11,0,0.00%,0.00%,$10.00
/ccg/10Q/statinintensity/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/ccg/10Q/statinintensity/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/long_term_trends/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:21,0,0.00%,0.00%,$0.00
/long_term_trends/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/long_term_trends/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/diltiazem/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:02:11,0,0.00%,0.00%,$10.00
/measure/diltiazem/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/diltiazem/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/icsdose/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:01:19,0,0.00%,50.00%,$10.00
/measure/icsdose/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/icsdose/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,0,0.00%,100.00%,$0.00
/measure/ktt9_antibiotics/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_antibiotics/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:02:01,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/C83031/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,1,100.00%,100.00%,$0.00
/measure/ktt9_cephalosporins/practice/C83031/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C83031/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C83082/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:43,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C83082/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/C83082/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82034/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:36,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/D82034/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/D82034/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85021/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:01:56,0,0.00%,50.00%,$10.00
/measure/ktt9_cephalosporins/practice/E85021/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/E85021/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:25,0,0.00%,50.00%,$10.00
/measure/ktt9_cephalosporins/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:27,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/F85634/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K82078/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:02:23,0,0.00%,50.00%,$5.00
/measure/ktt9_cephalosporins/practice/K82078/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,3,00:01:00,0,0.00%,33.33%,$6.67
/measure/ktt9_cephalosporins/practice/K82078/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K83068/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:23,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/K83068/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/K83068/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:01:05,0,0.00%,50.00%,$5.00
/measure/ktt9_cephalosporins/practice/L84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/L84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M84061/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:44,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/M84061/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/M84061/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y00984/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:25,0,0.00%,0.00%,$10.00
/measure/ktt9_cephalosporins/practice/Y00984/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/ktt9_cephalosporins/practice/Y00984/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/D82017/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:18,0,0.00%,0.00%,$10.00
/measure/methotrexate/practice/D82017/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/methotrexate/practice/D82017/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:22,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/opioidspercent/practice/F83057/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A84007/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:51,2,0.00%,0.00%,$5.00
/practice/A84007/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A84007/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A86020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,1,100.00%,100.00%,$0.00
/practice/A86020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A86020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83038/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:46,0,0.00%,0.00%,$10.00
/practice/C83038/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:02:09,2,0.00%,0.00%,$10.00
/practice/C83038/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83054/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:50,1,0.00%,50.00%,$0.00
/practice/C83054/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83054/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C88076/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:45,1,0.00%,50.00%,$0.00
/practice/C88076/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C88076/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81015/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:29,0,0.00%,50.00%,$10.00
/practice/D81015/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81015/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81015/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:02:19,1,0.00%,0.00%,$10.00
/practice/D81015/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81015/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81029/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:33,2,50.00%,50.00%,$5.00
/practice/D81029/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81029/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82017/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:04:38,1,0.00%,50.00%,$10.00
/practice/D82017/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82017/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82034/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:01:24,1,0.00%,0.00%,$10.00
/practice/D82034/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82034/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D83006/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:01:09,2,0.00%,50.00%,$0.00
/practice/D83006/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D83006/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D83020/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:59,1,0.00%,0.00%,$10.00
/practice/D83020/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D83020/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E82077/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:04:40,1,0.00%,0.00%,$10.00
/practice/E82077/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E82077/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84008/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,1,100.00%,100.00%,$0.00
/practice/E84008/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84008/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85021/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:29,1,0.00%,0.00%,$10.00
/practice/E85021/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85021/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,1,100.00%,100.00%,$0.00
/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87008/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87609/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:27,1,0.00%,50.00%,$0.00
/practice/E87609/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87609/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,1,00:00:27,1,0.00%,50.00%,$0.00
/practice/E87609/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:04:39,2,50.00%,50.00%,$0.00
/practice/E87609/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E87609/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81085/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/F81085/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F81085/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F85697/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:01:27,2,50.00%,50.00%,$0.00
/practice/F85697/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/F85697/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H82056/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:03:13,1,0.00%,0.00%,$10.00
/practice/H82056/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H82056/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H85020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:09,0,0.00%,50.00%,$10.00
/practice/H85020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H85020/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/H85078/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/H85078/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/H85078/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83058/?tags=lowpriority,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:01:21,0,0.00%,50.00%,$0.00
/practice/J83058/?tags=lowpriority,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83058/?tags=lowpriority,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83058/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:03:45,1,0.00%,0.00%,$10.00
/practice/J83058/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83058/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83618/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/J83618/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/J83618/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84001/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:24,2,50.00%,50.00%,$0.00
/practice/K84001/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84001/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84006/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:00:24,1,0.00%,50.00%,$0.00
/practice/K84006/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84006/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84046/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:26,1,0.00%,50.00%,$0.00
/practice/K84046/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84046/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84056/?tags=lowpriority,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:02:10,0,0.00%,0.00%,$5.00
/practice/K84056/?tags=lowpriority,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/K84056/?tags=lowpriority,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L81004/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/L81004/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L81004/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L82043/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,1,00:01:38,1,0.00%,50.00%,$0.00
/practice/L82043/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/L82043/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,1,00:01:38,1,0.00%,50.00%,$0.00
/practice/L82043/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,2,2,00:00:08,0,0.00%,50.00%,$10.00
