practice_id,name,ccg_id,total_list_size,small_flag,single_handed,gp_count,open_years,dispensing,rural,urban,imd,abx_per_starpu
A84047,BRANCH END SURGERY,00L,5434,0,0,6,28,1,1,0,8.990397948,0.41857680483202453
A84604,THE GLENDALE SURGERY,00L,2140,1,0,3,44,1,1,0,17.67357544,0.5325076695036116
A84609,FELTON SURGERY,00L,1555,1,0,4,33,1,1,0,10.27414133,0.3454211255759269
A84614,THE ADDERLANE SURGERY,00L,1991,1,0,3,27,0,1,0,15.49775623,0.4068901387343548
A84619,ELSDON AVENUE SURGERY,00L,3677,0,0,3,18,0,1,0,18.48247239,0.4220365850025334
A85001,FELL TOWER MEDICAL CENTRE,13T,7546,0,0,6,44,0,0,1,18.97239443,0.5670891004764166
A85002,BENSHAM FAMILY PRACTICE,13T,4235,0,0,2,44,0,0,1,30.01251025,0.472359790975534
A85003,ROWLANDS GILL MEDICAL CENTRE,13T,6449,0,0,4,44,1,0,1,19.16272771,0.6063563259736295
A85004,LONGRIGG MEDICAL CENTRE,13T,10751,0,0,8,44,0,0,1,29.3829445,0.5578025970180234
A85005,OXFORD TCE & RAWLING RD MEDICAL GROUP,13T,15745,0,0,11,44,0,0,1,32.16263294,0.4968286096641428
A85006,GLENPARK MEDICAL CENTRE,13T,9139,0,0,9,44,0,0,1,22.80895558,0.5546085810870317
A85007,FELL COTTAGE SURGERY,13T,8318,0,0,8,44,0,0,1,18.73619041,0.49850079379237366
A85008,BIRTLEY MEDICAL GROUP,13T,16045,0,0,17,44,0,0,1,24.40560727,0.47288444326828283
A85009,CROWHALL MEDICAL CENTRE,13T,6372,0,0,4,44,0,0,1,33.7213872,0.5854304819346483
A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,13T,11199,0,0,11,44,0,0,1,20.16506575,0.41873302641451854
A85011,ST. ALBANS MEDICAL GROUP,13T,8228,0,0,7,44,0,0,1,36.57967292,0.5546399008352872
A85012,METRO INTERCHANGE SURGERY,13T,3572,0,1,1,44,0,0,1,39.5843725,0.6825281410324107
A85013,MILLENNIUM FAMILY PRACTICE,13T,3754,0,0,2,44,0,0,1,34.26403008,0.4702467671850831
A85014,CRAWCROOK MEDICAL CENTRE,13T,6967,0,0,7,44,0,0,1,13.78116589,0.5129360947093559
A85016,WREKENTON MEDICAL GROUP,13T,10813,0,0,8,44,0,0,1,33.60316922,0.6067370372389254
A85017,BEWICK ROAD SURGERY,13T,6237,0,0,6,44,0,0,1,32.09320026,0.5336464263588652
A85018,OLDWELL SURGERY,13T,5244,0,0,5,44,0,0,1,22.62682839,0.5622705810558343
A85019,CENTRAL GATESHEAD MEDICAL GROUP,13T,10509,0,0,8,44,0,0,1,34.04845912,0.4878950581059731
A85020,WHICKHAM COTTAGE MEDICAL CENTRE,13T,16075,0,0,12,44,0,0,1,13.41776048,0.51962087985532
A85021,SECOND STREET SURGERY,13T,3329,0,0,2,44,0,0,1,32.99657285,0.49252410782976824
A85023,TEAMS MEDICAL PRACTICE,13T,5486,0,0,5,44,0,0,1,35.77280661,0.5034750299394702
A85024,CHOPWELL PRIMARY HEALTHCARE CENTRE,13T,2527,1,0,2,44,1,0,1,30.01891899,0.46688963162601416
A85026,BEACON VIEW MEDICAL CENTRE,13T,4736,0,0,2,25,0,0,1,29.76909338,0.5716756046343161
A85609,108 RAWLING ROAD(RAWLING ROAD PRACTICE),13T,1586,1,0,2,44,0,0,1,25.60724302,0.551285566652357
A85611,PELAW MEDICAL PRACTICE,13T,5224,0,0,6,44,0,0,1,22.0712908,0.4868647655002747
A85614,THE BRIDGES MEDICAL PRACTICE,13T,5253,0,0,7,30,0,0,1,34.67121573,0.3668287565839107
A85616,HOLLYHURST MEDICAL CENTRE,13T,4735,0,0,4,27,0,0,1,20.27752801,0.4318239816172072
A85617,SUNNISIDE SURGERY,13T,3307,0,0,4,21,0,0,1,14.83450182,0.704649140663182
A85620,GRANGE ROAD MEDICAL PRACTICE,13T,3758,0,0,7,16,0,0,1,15.56343024,0.652168401944866
A86003,SAVILLE MEDICAL GROUP,13T,37195,0,0,23,44,0,0,0,25.98933099,0.49207084911979826
A86004,PROSPECT MEDICAL CENTRE,13T,15994,0,0,10,44,0,0,1,40.17706343,0.5526985277091522
A86005,WEST FARM SURGERY,99C,5706,0,0,7,44,0,0,1,24.19683954,0.5062250373130377
A86006,ROSEWORTH SURGERY,13T,5186,0,0,5,44,0,0,1,12.98559847,0.5107137790099291
A86007,AVENUE MEDICAL PRACTICE,13T,3032,0,0,2,44,0,0,1,9.23337504,0.3506257555271594
A86008,PARK MEDICAL GROUP,13T,12376,0,0,9,44,0,0,1,20.82617153,0.5101408333678763
A86010,BIDDLESTONE HEALTH GROUP,13T,9955,0,0,8,44,0,0,1,16.53094906,0.5232859904226186
A86011,WALKER MEDICAL GROUP,13T,11055,0,0,9,44,0,0,1,48.37139524,0.6699453764216136
A86012,WEST ROAD MEDICAL CENTRE,13T,9432,0,0,5,44,0,0,1,38.26450625,0.3993634485070666
A86013,DENTON PARK MEDICAL GROUP,13T,7346,0,0,6,44,0,0,1,32.82224008,0.7243240075803541
A86016,LANE END SURGERY,99C,8959,0,0,6,44,0,0,1,13.96003926,0.4745110313221372
A86017,CRUDDAS PARK SURGERY,13T,10087,0,0,8,44,0,0,1,48.37873569,0.7384982510810466
A86018,THE GROVE MEDICAL GROUP,13T,12665,0,0,11,44,0,0,1,10.30102504,0.5014112728438318
A86020,THE SURGERY-OSBORNE ROAD,13T,5371,0,0,5,44,0,0,1,8.048339538,0.35949361329410096
A86021,HOLMSIDE MEDICAL GROUP,13T,9584,0,0,10,44,0,0,1,35.45466525,0.6268865521755546
A86022,PARKWAY MEDICAL GROUP,13T,8446,0,0,8,44,0,0,1,18.47134882,0.6852257976332427
A86023,BENFIELD PARK MEDICAL GROUP,13T,8857,0,0,8,44,0,0,1,31.96538634,0.7216066185067594
A86024,HEATON ROAD SURGERY,13T,7414,0,0,8,44,0,0,1,35.52032118,0.5216560312485795
A86025,WESTERHOPE MEDICAL GROUP,13T,12752,0,0,7,44,0,0,1,36.03014165,0.627247107278409
A86026,THROCKLEY PRIMARY CARE CENTRE,13T,6447,0,0,7,44,0,0,1,26.31603324,0.5986453226067379
A86027,NEWCASTLE MEDICAL CENTRE,13T,13892,0,0,2,44,0,0,1,23.92684558,0.15067420736106055
A86028,REGENT MEDICAL CENTRE,13T,3912,0,0,3,44,0,0,1,17.10025566,0.6164640650006351
A86029,THORNFIELD MEDICAL GROUP,13T,19828,0,0,16,44,0,0,1,34.23570708,0.5036098604267711
A86030,BETTS AVENUE MEDICAL GROUP,13T,10787,0,0,6,44,0,0,1,38.25374503,0.5411709813792929
A86031,FENHAM HALL SURGERY,13T,8746,0,0,8,44,0,0,1,32.61693278,0.6623037640571097
A86033,BRUNTON PARK,13T,5522,0,0,4,44,0,0,1,7.949713909,0.4466109404809674
A86035,BROADWAY MEDICAL CENTRE,13T,2569,1,0,3,44,0,0,1,16.31458776,0.5057899203818169
A86036,GOSFORTH MEMORIAL MED.CTR,13T,9633,0,0,7,44,0,0,1,12.11978814,0.6187832844242583
A86037,GRAINGER & SCOTSWOOD MEDICAL PRACTICES,13T,6928,0,0,8,44,0,0,1,50.75170356,0.5889332795598615
A86038,NEWBURN SURGERY,13T,5546,0,0,6,44,0,0,1,28.63289175,0.7832317520424013
A86040,ST. ANTHONY'S HEALTH CENTRE,13T,6559,0,0,7,23,0,0,1,57.35990913,0.6606127328248141
A86041,SWARLAND AVENUE SURGERY,99C,5501,0,0,3,20,0,0,1,14.99809625,0.5929371655045156
A86601,DENTON TURRET MEDICAL CENTRE,13T,8629,0,0,8,44,0,0,1,28.49179943,0.6023891856343774
A87002,SPRING TERRACE HEALTH CENTRE,99C,6148,0,0,8,44,0,0,1,27.7893968,0.5498634945335618
A87003,PORTUGAL PLACE HEALTH CTR,99C,11088,0,0,11,44,0,0,1,26.96839244,0.511844761482925
A87004,COLLINGWOOD SURGERY,99C,17938,0,0,16,44,0,0,1,25.77128671,0.5593577776651452
A87005,WHITLEY BAY HEALTH CENTRE,99C,12801,0,0,9,44,0,0,1,12.73437389,0.6275611817844133
A87006,49 MARINE AVENUE SURGERY,99C,6055,0,0,6,44,0,0,1,10.91701687,0.6219497838901304
A87007,FOREST HALL MEDICAL GROUP,99C,10827,0,0,8,44,0,0,1,16.84890833,0.4541589214306593
A87008,MARINE AVENUE MEDICAL CTR,99C,7243,0,0,5,44,0,0,1,10.81977239,0.508300653728112
A87009,PRIORY MEDICAL GROUP,99C,15031,0,0,10,44,0,0,1,20.43704955,0.5400796462478658
A87011,BEAUMONT PARK SURGERY,99C,7054,0,0,5,44,0,0,1,9.461690381,0.5001033807477094
A87012,WIDEOPEN MEDICAL CENTRE,99C,7579,0,0,6,44,0,0,1,22.30445066,0.6315867682355539
A87013,BEWICKE MEDICAL CENTRE,99C,9740,0,0,11,44,0,0,1,31.30044798,0.6520861513000953
A87015,APPLEBY SURGERY,99C,5940,0,0,7,44,0,0,1,24.17204685,0.6374462422496477
A87016,THE VILLAGE GREEN SURGERY,99C,10333,0,0,13,44,0,0,1,26.1754944,0.6108179106862629
A87017,WOODLANDS PARK HEALTH CTR,99C,5223,0,0,5,44,1,0,1,15.61796456,0.5325895823897892
A87019,NELSON MEDICAL GROUP,99C,5260,0,0,4,44,0,0,1,28.02487666,0.5857765373903348
A87020,MONKSEATON MEDICAL CENTRE,99C,9185,0,0,9,44,0,0,1,10.00196723,0.4792327153650218
A87022,NORTHUMBERLAND PARK MEDICAL GROUP,99C,6421,0,0,4,44,0,0,1,20.86428477,0.524249921279521
A87023,BRIDGE MEDICAL,99C,5221,0,0,8,44,0,0,1,21.05311659,0.5537119326694062
A87029,PARK ROAD MEDICAL PRACT,99C,5014,0,0,7,44,0,0,1,29.69896878,0.5450874222428805
A87030,REDBURN PARK MEDICAL CENTRE,99C,5322,0,0,7,30,0,0,1,41.327236,0.6649785403079463
A87600,PARK PARADE PRACTICE,99C,4522,0,0,4,44,0,0,1,13.46270421,0.492102152927696
A87612,WELLSPRING MEDICAL PRACT.,99C,5477,0,0,6,30,0,0,1,18.95363842,0.5595058037902915
A87615,MALLARD MEDICAL PRACTICE,99C,4999,0,0,6,27,0,0,1,18.9579834,0.5601566135368331
A88001,VICTORIA MEDICAL CENTRE,00N,3042,0,0,2,44,0,0,1,29.97370346,0.38352058556196583
A88002,FARNHAM MEDICAL CTR.,00N,17575,0,0,11,44,0,0,1,34.90700265,0.6775723830071587
A88003,MARSDEN RD. HEALTH CENTRE,00N,12955,0,0,12,44,0,0,1,28.59961372,0.6421516849048184
A88004,MAYFIELD MEDICAL GROUP,00N,9293,0,0,5,44,0,0,1,32.43188487,0.5420589150476471
A88005,WENLOCK ROAD SURGERY,00N,4775,0,0,3,44,0,0,1,37.05591115,0.578179396032045
A88006,TALBOT MEDICAL CENTRE,00N,7990,0,0,8,44,0,0,1,36.88538634,0.5829689797370933
A88007,WAWN STREET SURGERY,00N,8506,0,0,5,44,0,0,1,31.22788486,0.49482661559716423
A88008,TRINITY MEDICAL CENTRE,00N,6437,0,0,6,44,0,0,1,35.0009443,0.6888408975098772
A88009,DR THORNILEY-WALKER & PARTNERS,00N,6487,0,0,5,44,0,0,1,19.95093701,0.35060353248678666
A88010,ALBERT ROAD SURGERY,00N,3221,0,0,2,44,0,0,1,32.56521135,0.6529686128941626
A88012,ELLISON VIEW SURGERY,00N,6302,0,0,7,44,0,0,1,31.11802861,0.6183334564935858
A88013,CENTRAL SURGERY,00N,19430,0,0,16,44,0,0,1,31.10716015,0.6103567947927696
A88014,STANHOPE PARADE HEALTH CENTRE,00N,2777,1,0,2,44,0,0,1,36.54469963,0.4539280473611532
A88015,ST GEORGE & RIVERSIDE MEDICAL PRACTICE,00N,6638,0,0,4,44,0,0,1,35.51969359,0.7411739057666674
A88016,COLLIERY COURT MEDICAL GROUP,00N,7932,0,0,6,44,0,0,1,19.28314262,0.503193966602344
A88022,THE GLEN MEDICAL GROUP,00N,7793,0,0,6,44,0,0,1,29.63393566,0.6105850806791366
A88023,WHITBURN SURGERY,00N,5180,0,0,3,44,0,0,1,16.29398187,0.5931878690384742
A88025,THE G.P.SUITE,00N,5115,0,0,2,44,0,0,1,33.84821101,0.5512827288070639
A88601,IMEARY STREET PRACTICE,00N,3096,0,0,2,44,0,0,1,28.67992638,0.5535434821437357
A88608,RAVENSWORTH SURGERY,00N,5590,0,0,3,44,0,0,1,32.31740538,0.6326498212655596
A88613,EAST WING PRACTICE,00N,3976,0,0,5,19,0,0,1,34.28011726,0.6757740283932198
A89001,DEERNESS PARK MEDICAL GROUP,00P,13888,0,0,10,44,0,0,1,37.45731607,0.4627059911589177
A89002,DR BHATE SURGERY,00P,3561,0,0,4,44,0,0,1,42.23415424,0.32298179596219934
A89004,HETTON GROUP PRACTICE,00P,11284,0,0,8,44,0,0,1,35.38869317,0.896280039171748
A89005,VILLETTE SURGERY,00P,5782,0,0,3,44,0,0,1,30.98814301,0.7332870623511765
A89006,WEARSIDE MEDICAL PRACTICE - PALLION,00P,7493,0,0,6,44,0,0,1,33.59770009,0.7010979553266993
A89007,PALLION FAMILY PRACTICE,00P,10170,0,0,7,44,0,0,1,30.09749713,0.47675028465701225
A89008,RED HOUSE MEDICAL CENTRE,00P,4973,0,0,5,44,0,0,1,39.69257247,0.744277612066758
A89009,HERRINGTON MEDICAL CENTRE,00P,8040,0,0,7,44,0,0,1,23.95231087,0.616545495029252
A89010,DR STEPHENSON & PARTNERS,00P,12221,0,0,9,44,0,0,1,25.3779605,0.6757300458137372
A89011,JOSHI NA,00P,4235,0,0,6,44,0,0,1,24.75572836,0.6391218245112716
A89012,GALLERIES MEDICAL PRACTICE,00P,10666,0,0,5,44,0,0,1,24.61008924,0.5278871284877188
A89013,THE NEW CITY MEDICAL GROUP,00P,5295,0,0,3,44,0,0,1,36.80835556,0.5211690335027338
A89015,"FULWELL MEDICAL CENTRE,",00P,9429,0,0,8,44,0,0,1,13.27149323,0.441483065345891
A89016,ST BEDE MEDICAL CENTRE,00P,8331,0,0,7,44,0,0,1,26.62185998,0.5567961629480994
A89017,MILLFIELD MEDICAL GROUP,00P,13204,0,0,9,44,0,0,1,33.27014786,0.6100793541530496
A89018,ASHBURN MEDICAL CENTRE,00P,4847,0,0,6,44,0,0,1,36.9335626,0.5260234210602527
A89019,BRIDGE VIEW MEDICAL GROUP,00P,9989,0,0,7,44,0,0,1,40.16406572,0.49624691478924465
A89020,FORGE MEDICAL PRACTICE,00P,10084,0,0,6,44,0,0,1,33.27757951,0.7105979060730216
A89021,KEPIER MEDICAL PRACTICE,00P,8473,0,0,8,44,0,0,1,27.76390409,0.5539787713380496
A89022,CONCORD MEDICAL PRACTICE,00P,5416,0,0,5,44,0,0,1,25.52295457,0.6774973543965996
A89023,"HOUGHTON MEDICAL GROUP,",00P,7885,0,0,6,44,0,0,1,28.60447279,0.5768403298146858
A89024,THE BROADWAY MEDICAL PRACTICE,00P,5815,0,0,7,44,0,0,1,32.42427016,0.5762893237398329
A89025,SUNDERLAND GP ALLIANCE MEDICAL PRACTICE,00P,12854,0,0,7,44,0,0,1,24.82070562,0.483372974253471
A89026,NEW WASHINGTON MEDICAL GROUP,00P,3002,0,0,3,44,0,0,1,26.1725679,0.4861557324179671
A89027,SPRINGWELL MEDICAL GROUP,00P,6328,0,0,8,44,0,0,1,33.49003884,0.6062528980648052
A89028,GRANGEWOOD SURGERY,00P,7160,0,0,7,44,0,0,1,22.49060589,0.5058826236598305
A89030,WESTBOURNE MEDICAL GROUP,00P,6344,0,0,5,44,0,0,1,26.44981946,0.7829423614097707
A89031,HYLTON MEDICAL GROUP,00P,5195,0,0,4,44,0,0,1,30.45601808,0.6066458767591897
A89032,NEW SILKSWORTH MEDICAL PRACTICE,00P,10568,0,0,9,44,0,0,1,24.05035566,0.5497471345712946
A89034,PARK LANE PRACTICE,00P,4085,0,1,1,44,0,0,1,28.66500851,0.40742241283352193
A89035,SOUTHLANDS MEDICAL GROUP,00P,7790,0,0,4,44,0,0,1,24.52530407,0.5834882652128296
A89036,CASTLETOWN MEDICAL CENTRE,00P,2138,1,0,3,44,0,0,1,33.88925484,0.5903522623328061
A89040,MONKWEARMOUTH HEALTH CENTRE,00P,4781,0,0,3,44,0,0,1,26.58617598,0.43733551982520874
A89041,HAPPY HOUSE SURGERY,00P,6152,0,0,5,44,0,0,1,35.20281266,0.7186252380332057
A89604,DR WEATHERHEAD & ASSOCIATES,00P,3987,0,0,6,44,0,0,1,46.1274232,0.6651951888522402
A89614,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG,00P,4061,0,0,5,44,0,0,1,29.88307477,0.7506227358509102
A89616,RICKLETON MEDICAL CENTRE,00P,2297,1,0,2,30,0,0,1,18.68941539,0.4821233454061239
A89617,I J HEALTHCARE,00P,4134,0,0,4,30,0,0,1,19.16376146,0.5813077806225542
A89623,CHESTER SURGERY,00P,2578,1,0,3,19,0,0,1,26.43763629,0.3195129768418757
B81002,CHP LTD - BRANSHOLME,03F,3420,0,0,2,44,0,0,0,48.55516851,0.450387493858301
B81003,BEACON MEDICAL,03H,12360,0,0,8,44,0,0,0,24.07835403,0.587023786957164
B81004,"EASTGATE MEDICAL GROUP, HORNSEA",02Y,12615,0,0,11,44,1,1,0,21.96238633,0.6610431327555549
B81005,THE CENTRAL SURGERY BARTON,03K,16751,0,0,10,44,1,0,0,17.97445323,0.674871442761554
B81006,HUMBER PRIMARY CARE LTD,02Y,8480,0,0,7,44,0,1,0,30.382087,0.542723467085469
B81007,WINTERTON MEDICAL PRACTICE,03K,9722,0,0,9,44,1,0,0,15.22401749,0.6250206582999921
B81008,EAST HULL FAMILY PRACTICE,03F,26534,0,0,12,44,0,0,0,40.11898943,0.6009729087002881
B81009,MARKET WEIGHTON GROUP PRACTICE,02Y,9336,0,0,9,44,1,1,0,9.868730965,0.6449339184597699
B81010,HESSLE GRANGE MEDICAL PRACTICE,02Y,12574,0,0,9,44,0,1,0,12.29944815,0.5090049991453165
B81011,KINGSTON HEALTH (HULL),03F,9188,0,0,6,44,0,0,0,37.978078,0.5598176775660697
B81012,DR AP KUMAR,03H,3733,0,1,1,44,0,0,0,41.62245273,0.6833624987149735
B81013,MONTAGUE MEDICAL PRACTICE,02Y,9258,0,0,5,44,0,1,0,24.67486983,0.5535135928601309
B81014,PRACTICE TWO,02Y,7184,0,0,4,44,0,1,0,32.61043584,0.3564481890775196
B81015,CLEE MEDICAL CENTRE,03H,14307,0,0,8,44,0,0,0,31.24602309,0.6125310810123877
B81016,PELHAM MEDICAL GROUP,03H,9473,0,0,5,44,0,0,0,34.3311897,0.45670680749416354
B81017,KINGSTON MEDICAL GROUP,03F,15129,0,0,10,44,0,0,0,52.9480929,0.23745313449172245
B81018,ORCHARD 2000 GROUP,03F,8743,0,0,3,44,0,0,0,59.11901964,0.6246307079995952
B81020,THE SUTTON MANOR SURGERY,03F,7394,0,0,6,44,1,0,0,31.69901253,0.5589754524172902
B81022,CAMBRIDGE AVENUE MEDICAL CENTRE,03K,14228,0,0,9,44,0,0,0,17.85528378,0.5200945316212876
B81023,THE CHANTRY HEALTH GROUP,03H,6204,0,0,3,44,0,0,0,34.77432969,0.6483785377872867
B81024,THE WILLERBY SURGERY,02Y,8548,0,0,8,44,0,1,0,5.211426486,0.5303472763717224
B81025,HOLDERNESS HEALTH,02Y,12267,0,0,9,44,1,1,0,35.03789897,0.7288432111222016
B81026,ANCORA MEDICAL PRACTICE,03K,18919,0,0,13,44,0,0,0,28.80449749,0.6161931335360801
B81027,ST ANDREWS SURGERY,03F,9799,0,0,4,44,0,0,0,49.82397823,0.5507216711425473
B81029,THE SNAITH AND RAWCLIFFE MEDICAL GROUP,02Y,10565,0,0,9,44,1,1,0,11.79937107,0.4432191408756018
B81030,SCARTHO MEDICAL CENTRE,03H,13028,0,0,8,44,0,0,0,14.00001163,0.5611288225204001
B81031,FIELDHOUSE MEDICAL GROUP,03H,13256,0,0,6,44,0,0,0,28.87591063,0.5286623575397502
B81032,WILBERFORCE SURGERY,03F,3517,0,0,3,44,0,0,0,51.49968922,0.5576491316673174
B81034,LEVEN & BEEFORD MEDICAL PRACTICE,02Y,11078,0,0,6,44,1,1,0,13.1356974,0.5905744025873901
B81035,THE AVENUES MEDICAL CENTRE,03F,6384,0,0,4,44,0,0,0,22.67112205,0.5994626105011062
B81036,POCKLINGTON GROUP PRACTICE,03Q,16173,0,0,13,44,1,1,0,10.09342899,0.5010044840191167
B81037,THE PARK SURGERY,02Y,15160,0,0,12,44,1,1,0,14.80624244,0.5054094350521159
B81038,DR IA GALEA AND PARTNERS,03F,7339,0,0,5,44,0,0,0,36.32402157,0.6236820069584221
B81039,THE ROXTON PRACTICE,03H,21385,0,0,13,44,1,0,0,23.81461495,0.5469076656624835
B81040,DR JAD WEIR & PARTNERS,03F,14465,0,0,7,44,0,0,0,50.6382366,0.6703800500663548
B81041,GILBERDYKE HEALTH CENTRE,02Y,6104,0,0,6,44,1,1,0,12.59962795,0.5519197302479981
B81042,MANOR ROAD SURGERY,02Y,12520,0,0,9,44,1,1,0,10.81330798,0.4948917910318341
B81043,SOUTH AXHOLME PRACTICE,03K,14831,0,0,10,44,1,0,0,11.44120408,0.5741200848649225
B81045,ASHBY TURN PRIMARY CARE PARTNERS,03K,12592,0,0,5,44,0,0,0,25.5837027,0.6233018871716299
B81046,THE BRIDGE GROUP PRACTICE,03F,9059,0,0,6,44,0,0,0,55.27126536,0.6168136815782952
B81047,WOLSELEY MEDICAL CENTRE,03F,7074,0,0,4,44,0,0,0,45.77970163,0.35305526396547543
B81048,MODALITY PARTNERSHIP (HULL),03F,15063,0,0,5,44,0,0,0,31.07959136,0.47931457133141797
B81051,OLD FIRE STATION SURGERY,02Y,10007,0,0,8,44,0,1,0,10.13493449,0.4823257286581379
B81052,PRINCES MEDICAL CENTRE,03F,6340,0,0,2,44,0,0,0,34.95332053,0.4396946729161892
B81054,CLIFTON HOUSE MEDICAL CENTRE,03F,8852,0,0,4,44,0,0,0,43.60783143,0.7144977776020244
B81055,THE LYNTON PRACTICE,03H,3868,0,0,2,44,0,0,0,19.58881619,0.6068167808926928
B81058,SYDENHAM GROUP PRACTICE,03F,7979,0,0,3,44,0,0,0,43.7710599,0.32848197029897985
B81060,"FIELD HOUSE SURGERY, BRIDLINGTON",02Y,6326,0,0,2,44,0,1,0,35.44005702,0.49456668421689465
B81061,THE RIDINGS MEDICAL GROUP,02Y,27047,0,0,17,44,1,1,0,7.03429994,0.4471297653474128
B81063,BRIDGE STREET SURGERY,03K,6369,0,0,5,44,1,0,0,15.4081879,0.5002564552350884
B81064,CHURCH LANE MEDICAL CENTRE,03K,8930,0,0,5,44,0,0,0,25.38195623,0.5066655049168265
B81065,TRENT VIEW MEDICAL PRACTICE,03K,11668,0,0,9,44,1,0,0,19.77962938,0.5663899217851478
B81068,DR THORNTON & PARTNERS,02Y,16475,0,0,6,44,0,1,0,24.71229002,0.5388203295554431
B81069,"PRACTICE 3, MEDICAL CENTRE, BRIDLINGTON",02Y,10301,0,0,6,44,0,1,0,33.88068202,0.4410044735991763
B81070,PRACTICE ONE,02Y,5938,0,0,3,44,0,1,0,33.71943717,0.5032920177015203
B81074,CITY HEALTH PRACTICE LTD,03F,3094,0,0,5,44,0,0,0,38.24422987,0.5680165002101536
B81075,HASTINGS MEDICAL CENTRE,03F,2596,1,0,9,44,0,0,0,23.90188457,0.526689399963345
B81077,WOODFORD MEDICAL PRACTICE,03H,9695,0,0,6,44,0,0,0,28.81649214,0.4761461052201733
B81082,NORTH BEVERLEY MEDICAL CENTRE,02Y,6534,0,0,5,44,0,1,0,8.190411366,0.4876647679364244
B81085,BURNBRAE MEDICAL PRACTICE,03F,4744,0,0,4,44,0,0,0,28.15702687,0.3999525061664954
B81087,BIRKWOOD MEDICAL CENTRE,03H,8758,0,0,4,44,0,0,0,33.10791069,0.7152828142755269
B81088,HOWDEN MEDICAL PRACTICE,02Y,7315,0,0,8,44,0,1,0,10.80308983,0.5966384628815563
B81090,THE OSWALD ROAD MEDICAL SURGERY,03K,4545,0,0,2,44,0,0,0,30.04587331,0.540855958348781
B81091,LITTLEFIELD SURGERY,03H,5529,0,0,5,44,0,0,0,28.1206534,0.25381817507936216
B81092,"THE MEDICAL CENTRE, DRIFFIELD",02Y,10387,0,0,6,44,1,1,0,15.89661654,0.5521539380131621
B81095,COOK BF,03F,3610,0,1,1,44,0,0,0,27.58244186,0.39448478678698506
B81097,DELTA HEALTHCARE,03F,1731,1,0,2,44,0,0,0,27.02877763,0.4118436898084014
B81099,THE KIRTON LINDSEY AND SCOTTER SURGERY,03K,5697,0,0,7,44,1,0,0,15.60336712,0.7160090542502993
B81100,DR AC MILNER,02Y,3742,0,1,1,44,0,1,0,11.388925,0.4734691294695094
B81101,GREENGATES MEDICAL GROUP,02Y,20926,0,0,17,44,1,1,0,13.62515406,0.5131330397362552
B81104,NAYAR JK,03F,7356,0,0,2,44,0,0,0,23.23286957,0.16696660712557237
B81108,DR A SINHA,03H,4359,0,1,1,31,0,0,0,25.4955462,0.7164741317556415
B81109,RIVERSIDE SURGERY,03K,12761,0,0,7,44,1,0,0,15.30617565,0.4589032742276058
B81112,JAMES ALEXANDER FAMILY PRACTICE,03F,7385,0,0,5,44,0,0,0,48.27732987,0.5980895553963544
B81113,CEDAR MEDICAL PRACTICE,03K,7053,0,0,4,44,0,0,0,28.20899049,0.6839073907123763
B81118,WEST COMMON LANE TEACHING PRACTICE,03K,7937,0,0,5,27,0,0,0,31.09142466,0.35302734720948203
B81119,GOODHEART SURGERY,03F,4699,0,0,2,27,0,0,0,48.83915626,0.5631759288386231
B81602,HANCOCKS ME,02Y,2753,1,0,5,44,0,1,0,13.23892471,0.5692914651811215
B81603,ROXTON AT WEELSBY VIEW,03H,3525,0,0,3,44,0,0,0,42.36198123,0.11608079182812674
B81606,STIRLING MEDICAL CENTRE (MATHEWS),03H,4369,0,1,1,44,0,0,0,43.72111822,0.7802391016568738
B81616,DR GT HENDOW'S PRACTICE,03F,2631,1,1,1,44,0,0,0,40.89902912,0.5293534134386175
B81617,THE BIRCHES MEDICAL PRACTICE,03K,8914,0,0,5,44,0,0,0,33.59008634,0.45144258643350366
B81619,PARK VIEW SURGERY,02Y,4438,0,0,2,44,0,1,0,13.48807563,0.672669729037647
B81620,BISWAS B,03H,2803,1,0,2,44,0,0,0,36.01103308,0.5426852475732745
B81628,BARNETBY MEDICAL CENTRE,03K,2975,1,0,2,44,1,0,0,14.98642722,0.5993107779924015
B81631,DRS RAUT AND THOUFEEQ,03F,4818,0,1,1,44,0,0,0,54.01144686,0.48507819379589545
B81635,LAURBEL SURGERY,03F,3318,0,1,1,44,0,0,0,19.80488438,0.4702698382187383
B81642,DR OZ QURESHI,03H,3353,0,0,2,32,0,0,0,20.65928344,0.5816009429698773
B81645,EAST PARK PRACTICE,03F,3739,0,0,2,44,0,0,0,37.07671307,0.3334738421966414
B81647,WEST TOWN SURGERY,03K,3099,0,0,2,31,1,0,0,18.13328628,0.5297637727445796
B81648,THE KILLINGHOLME SURGERY,03K,1407,1,1,1,44,1,0,0,20.38334469,0.6403910335772438
B81653,THE CHESTNUTS,02Y,4292,0,0,5,44,0,1,0,14.4140263,0.4684148074270285
B81655,GREENLANDS SURGERY,03H,2645,1,1,1,30,0,0,0,32.78673309,0.3987992551179528
B81656,RAJ MEDICAL CENTRE,03H,6314,0,0,2,30,0,0,0,47.05330286,0.6252341262408053
B81658,PEELER HOUSE SURGERY,02Y,2463,1,0,3,29,0,1,0,21.2699606,0.631467886042515
B81663,CORE CARE FAMILY PRACTICE,03H,2519,1,1,1,29,0,0,0,24.74456384,0.4061639864018161
