Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/Y02319/,9,3,00:00:55,0,0.00%,0.00%,$13.33
/practice/Y03138/,9,8,00:01:08,8,87.50%,88.89%,$0.00
/practice/Y03878/,9,7,00:00:32,7,71.43%,77.78%,$0.00
/practice/Y04951/,9,9,00:00:33,8,100.00%,88.89%,$0.00
/practice/Y05179/,9,8,00:00:31,8,62.50%,66.67%,$0.00
/practice/Y05190/measures/,9,6,00:02:54,3,66.67%,44.44%,$5.00
/practice/Y05311/,9,8,00:00:25,8,75.00%,66.67%,$0.00
/measure/doacs/practice/C82009/,8,8,00:01:07,0,0.00%,12.50%,$0.00
/measure/doacs/practice/D82037/,8,8,00:00:29,6,83.33%,75.00%,$0.00
/measure/icsdose/practice/L83008/,8,7,00:04:22,1,0.00%,37.50%,$5.71
/practice/A84043/,8,7,00:01:08,3,100.00%,62.50%,$5.00
/practice/A87019/,8,2,00:03:49,0,0.00%,12.50%,$0.00
/practice/A89019/,8,5,00:01:09,1,100.00%,25.00%,$4.00
/practice/B81068/price_per_unit/,8,1,00:00:11,0,0.00%,0.00%,$10.00
/practice/B82035/,8,4,00:04:40,4,75.00%,50.00%,$2.50
/practice/B82054/,8,6,00:01:19,3,33.33%,62.50%,$1.67
/practice/B84013/,8,3,00:02:05,0,0.00%,12.50%,$6.67
/practice/B85037/,8,2,00:00:45,0,0.00%,0.00%,$17.50
/practice/C82067/,8,6,00:04:54,0,0.00%,12.50%,$10.00
/practice/C83042/,8,7,00:00:38,0,0.00%,12.50%,$8.57
/practice/C85003/,8,5,00:00:39,0,0.00%,0.00%,$11.00
/practice/C87616/,8,6,00:01:30,0,0.00%,12.50%,$11.67
/practice/C88015/measures/,8,3,00:06:19,0,0.00%,25.00%,$6.67
/practice/C88041/,8,5,00:00:19,1,100.00%,25.00%,$7.00
/practice/C88048/,8,8,00:07:22,4,75.00%,75.00%,$1.25
/practice/D81003/,8,5,00:03:09,1,100.00%,37.50%,$2.00
/practice/D81636/,8,7,00:00:45,5,60.00%,75.00%,$1.43
/practice/D82002/,8,4,00:01:12,0,0.00%,25.00%,$7.50
/practice/D82012/,8,4,00:00:38,0,0.00%,25.00%,$7.50
/practice/D82059/,8,3,00:01:53,1,100.00%,25.00%,$0.00
/practice/D83028/,8,5,00:00:43,4,50.00%,62.50%,$10.00
/practice/E83622/,8,7,00:00:19,5,100.00%,75.00%,$0.00
/practice/E85023/,8,7,00:00:38,5,100.00%,62.50%,$1.43
/practice/E85719/#ktt9_cephalosporins,8,3,00:00:45,3,66.67%,37.50%,$3.33
/practice/E86015/,8,8,00:00:43,8,87.50%,87.50%,$0.00
/practice/E87008/,8,7,00:01:22,1,100.00%,37.50%,$7.14
/practice/F81014/,8,5,00:05:36,0,0.00%,37.50%,$6.00
/practice/F81032/,8,8,00:00:24,3,33.33%,12.50%,$7.50
/practice/F81153/,8,4,00:03:01,2,50.00%,50.00%,$2.50
/practice/F81195/,8,7,00:00:28,7,85.71%,87.50%,$0.00
/practice/F83040/,8,7,00:01:04,6,83.33%,75.00%,$2.86
/practice/F83683/,8,3,00:00:20,1,0.00%,12.50%,$10.00
/practice/G84017/,8,8,00:01:28,7,100.00%,87.50%,$0.00
/practice/J82061/,8,6,00:00:54,2,0.00%,12.50%,$6.67
/practice/J82112/,8,5,00:02:06,2,50.00%,25.00%,$4.00
/practice/K82078/#ktt9_cephalosporins,8,5,00:00:52,5,0.00%,0.00%,$6.00
/practice/L81022/,8,6,00:01:07,0,0.00%,0.00%,$12.50
/practice/L81033/price_per_unit/,8,3,00:00:08,0,0.00%,0.00%,$10.00
/practice/L81054/measures/,8,5,00:01:43,3,66.67%,50.00%,$2.00
/practice/L81061/,8,6,00:00:28,1,100.00%,12.50%,$3.33
/practice/L81069/,8,2,00:00:27,0,0.00%,0.00%,$0.00
/practice/L81078/,8,4,00:00:37,0,0.00%,0.00%,$8.75
/practice/L81080/price_per_unit/,8,1,00:00:23,0,0.00%,0.00%,$20.00
/practice/L83035/,8,8,00:01:26,1,100.00%,50.00%,$3.75
/practice/L83046/#ppi,8,1,00:02:49,1,0.00%,0.00%,$10.00
/practice/L83058/price_per_unit/?date=2018-02-01,8,1,00:00:44,0,0.00%,0.00%,$10.00
/practice/L83079/?tags=lowpriority,8,3,00:00:55,1,0.00%,12.50%,$6.67
/practice/L84028/,8,6,00:00:01,5,60.00%,75.00%,$1.67
/practice/L84041/,8,4,00:03:38,2,50.00%,12.50%,$5.00
/practice/L84084/,8,4,00:00:26,0,0.00%,12.50%,$11.25
/practice/L85017/,8,7,00:02:38,3,66.67%,50.00%,$1.43
/practice/M81025/,8,6,00:00:33,0,0.00%,12.50%,$3.33
/practice/M81072/,8,4,00:01:00,0,0.00%,0.00%,$2.50
/practice/M81074/,8,6,00:00:34,3,100.00%,37.50%,$1.67
/practice/M82030/,8,2,00:04:06,1,100.00%,25.00%,$5.00
/practice/M84034/measures/,8,5,00:01:57,2,0.00%,50.00%,$6.00
/practice/M87011/,8,7,00:00:57,0,0.00%,12.50%,$7.14
/practice/N81122/,8,3,00:03:02,3,0.00%,25.00%,$3.33
/practice/N82646/,8,4,00:01:57,4,50.00%,37.50%,$2.50
/practice/P81082/,8,8,00:00:53,7,85.71%,87.50%,$1.25
/practice/P81172/,8,6,00:00:07,4,75.00%,37.50%,$1.67
/practice/P84016/,8,4,00:00:13,1,100.00%,12.50%,$10.00
/practice/P84041/,8,6,00:00:50,1,0.00%,25.00%,$8.33
/practice/P88012/,8,5,00:00:55,0,0.00%,12.50%,$6.00
/practice/P89015/,8,8,00:00:00,7,100.00%,100.00%,$0.00
/practice/P91032/,8,8,00:00:42,6,100.00%,75.00%,$2.50
/practice/Y00451/,8,7,00:00:32,7,85.71%,75.00%,$1.43
/practice/Y01008/,8,8,00:02:44,3,100.00%,50.00%,$3.75
/practice/Y01247/,8,7,00:01:28,7,85.71%,75.00%,$1.43
/practice/Y02256/,8,8,00:00:00,8,100.00%,100.00%,$0.00
/practice/Y02860/,8,8,00:01:22,6,100.00%,75.00%,$0.00
/practice/Y02861/,8,8,00:00:00,8,100.00%,100.00%,$0.00
/practice/Y03035/,8,8,00:00:00,5,100.00%,100.00%,$0.00
/practice/Y03564/,8,8,00:01:18,8,87.50%,87.50%,$0.00
/practice/Y03602/,8,6,00:00:29,4,50.00%,37.50%,$3.33
/practice/Y04995/#opioidper1000,8,4,00:01:35,4,50.00%,37.50%,$5.00
/measure/coproxamol/practice/M83056/,7,6,00:00:30,0,0.00%,28.57%,$9.17
/measure/dipyridamole/practice/C83022/,7,7,00:00:55,2,50.00%,28.57%,$5.71
/measure/doacs/practice/B81004/,7,7,00:00:05,4,75.00%,85.71%,$1.43
/measure/doacs/practice/B81060/,7,7,00:00:54,3,0.00%,28.57%,$4.29
/measure/doacs/practice/P81051/,7,7,00:01:10,2,100.00%,85.71%,$1.43
/measure/doacs/practice/P81087/,7,5,00:00:19,4,75.00%,42.86%,$4.00
/measure/doacs/practice/P81622/,7,6,00:04:15,3,66.67%,71.43%,$0.00
/measure/opioidspercent/practice/L83026/,7,2,00:19:34,1,0.00%,14.29%,$5.00
/practice/A81019/,7,6,00:00:22,2,50.00%,57.14%,$1.67
/practice/A81054/,7,3,00:00:24,0,0.00%,14.29%,$6.67
/practice/A83006/measures/,7,3,00:02:42,1,100.00%,28.57%,$0.00
/practice/A83074/,7,3,00:05:36,2,100.00%,42.86%,$3.33
/practice/A85609/,7,7,00:03:47,0,0.00%,14.29%,$7.14
/practice/A86012/,7,5,00:01:04,2,50.00%,42.86%,$4.00
/practice/A86021/,7,7,00:00:35,5,60.00%,57.14%,$0.00
/practice/A88012/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/A89016/,7,7,00:00:50,5,100.00%,71.43%,$0.00
/practice/B81005/,7,5,00:00:26,5,80.00%,71.43%,$2.00
/practice/B81077/,7,5,00:02:59,0,0.00%,14.29%,$7.00
/practice/B85028/,7,6,00:01:41,1,100.00%,57.14%,$5.00
/practice/C81089/price_per_unit/?date=2018-02-01,7,4,00:00:33,1,0.00%,28.57%,$0.00
/practice/C82099/,7,7,00:01:14,2,100.00%,28.57%,$4.29
/practice/C83032/,7,7,00:00:28,4,75.00%,42.86%,$4.29
/practice/C86038/,7,6,00:00:40,5,60.00%,71.43%,$0.00
/practice/D81033/,7,7,00:00:22,1,0.00%,14.29%,$7.14
/practice/D81046/,7,4,00:02:11,1,100.00%,28.57%,$5.00
/practice/D81066/,7,2,00:04:32,0,0.00%,0.00%,$0.00
/practice/D82037/,7,5,00:01:59,0,0.00%,14.29%,$6.00
/practice/D82070/,7,5,00:03:08,3,100.00%,42.86%,$6.00
/practice/D82604/,7,6,00:00:57,0,0.00%,28.57%,$8.33
/practice/E84008/,7,7,00:03:20,6,100.00%,85.71%,$2.86
/practice/E84021/,7,6,00:01:08,1,100.00%,28.57%,$5.00
/practice/E85005/price_per_unit/,7,5,00:00:10,4,100.00%,57.14%,$0.00
/practice/E85120/,7,5,00:02:31,3,66.67%,57.14%,$6.00
/practice/E85624/,7,6,00:00:22,4,75.00%,42.86%,$3.33
/practice/E87002/,7,5,00:01:19,0,0.00%,14.29%,$7.00
/practice/F81013/,7,3,00:01:30,0,0.00%,14.29%,$10.00
/practice/F83063/,7,4,00:05:26,0,0.00%,0.00%,$5.00
/practice/F83624/,7,6,00:00:55,5,100.00%,71.43%,$1.67
/practice/F84053/,7,5,00:00:22,2,50.00%,28.57%,$4.00
/practice/F85004/,7,6,00:00:39,0,0.00%,28.57%,$2.50
/practice/F85027/,7,6,00:00:22,1,100.00%,28.57%,$2.50
/practice/F85076/,7,4,00:03:38,3,66.67%,42.86%,$2.50
/practice/F86007/,7,6,00:00:29,5,100.00%,71.43%,$1.67
/practice/G81018/,7,2,00:01:31,0,0.00%,0.00%,$5.00
/practice/G81047/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/G81100/,7,6,00:01:40,5,80.00%,85.71%,$1.67
/practice/G85024/#ktt9_cephalosporins,7,3,00:05:18,3,33.33%,28.57%,$6.67
/practice/G85106/,7,7,00:00:51,7,85.71%,85.71%,$0.00
/practice/H81081/,7,5,00:01:10,1,100.00%,28.57%,$8.00
/practice/H81090/,7,6,00:00:28,2,100.00%,85.71%,$5.00
/practice/H82016/,7,4,00:00:48,1,100.00%,42.86%,$2.50
/practice/H83005/,7,7,00:00:00,5,100.00%,100.00%,$0.00
/practice/H83013/,7,6,00:03:16,1,0.00%,57.14%,$5.00
/practice/H83639/,7,6,00:02:13,6,83.33%,85.71%,$0.00
/practice/H84017/price_per_unit/?date=2018-05-01,7,1,00:01:16,0,0.00%,14.29%,$0.00
/practice/H84040/,7,5,00:00:36,2,100.00%,57.14%,$2.00
/practice/H85065/,7,6,00:03:01,4,75.00%,71.43%,$1.67
/practice/H85069/,7,4,00:01:16,1,0.00%,0.00%,$5.00
/practice/J81026/,7,6,00:00:22,0,0.00%,0.00%,$13.33
/practice/J81069/,7,6,00:00:12,3,100.00%,42.86%,$0.00
/practice/J82051/,7,2,00:01:57,1,100.00%,28.57%,$5.00
/practice/J82056/#ktt9_cephalosporins,7,4,00:00:37,4,25.00%,14.29%,$5.00
/practice/J82088/,7,6,00:00:35,4,50.00%,42.86%,$6.67
/practice/J83001/,7,7,00:01:17,2,50.00%,42.86%,$2.86
/practice/K81022/,7,7,00:02:27,4,100.00%,71.43%,$2.86
/practice/K81028/,7,3,00:00:18,0,0.00%,14.29%,$6.67
/practice/K82017/,7,3,00:00:12,0,0.00%,14.29%,$6.67
/practice/K82023/,7,6,00:05:30,0,0.00%,0.00%,$8.33
/practice/K82029/,7,6,00:01:20,0,0.00%,14.29%,$3.33
/practice/K82038/,7,4,00:00:50,0,0.00%,14.29%,$5.00
/practice/K82073/,7,6,00:01:12,0,0.00%,28.57%,$3.33
/practice/K83032/,7,5,00:03:12,1,0.00%,57.14%,$2.00
/practice/K83065/,7,7,00:00:13,4,100.00%,85.71%,$0.00
/practice/K84008/,7,4,00:01:31,0,0.00%,14.29%,$12.50
/practice/K84033/,7,6,00:00:25,0,0.00%,28.57%,$5.83
/practice/K84040/,7,5,00:00:55,2,100.00%,57.14%,$6.00
/practice/L81021/,7,5,00:00:59,0,0.00%,14.29%,$2.00
/practice/L81031/,7,7,00:00:58,1,100.00%,28.57%,$5.00
/practice/L81078/price_per_unit/,7,3,00:00:26,0,0.00%,0.00%,$3.33
/practice/L83053/,7,6,00:02:20,6,83.33%,85.71%,$0.00
/practice/L83147/,7,3,00:01:00,3,33.33%,28.57%,$6.67
/practice/L83624/,7,6,00:01:46,1,100.00%,42.86%,$1.67
/practice/L84034/?tags=infections,7,1,00:00:17,0,0.00%,0.00%,$0.00
/practice/L84052/,7,4,00:00:27,2,0.00%,0.00%,$10.00
/practice/L84078/,7,7,00:02:19,0,0.00%,71.43%,$5.00
/practice/L85021/,7,5,00:00:57,1,100.00%,71.43%,$2.00
/practice/L85023/,7,7,00:10:01,1,0.00%,71.43%,$1.43
/practice/L85047/,7,4,00:02:30,0,0.00%,42.86%,$10.00
/practice/M81019/,7,6,00:01:56,0,0.00%,0.00%,$3.33
/practice/M81029/price_per_unit/,7,1,00:02:25,0,0.00%,0.00%,$0.00
/practice/M81033/,7,7,00:12:48,3,100.00%,57.14%,$5.71
/practice/M81039/,7,7,00:00:44,0,0.00%,0.00%,$8.57
/practice/M81073/,7,5,00:06:32,0,0.00%,14.29%,$6.00
/practice/M81075/,7,5,00:01:04,1,100.00%,14.29%,$6.00
/practice/M81083/,7,6,00:02:59,4,100.00%,71.43%,$1.67
/practice/M81089/,7,7,00:00:39,5,100.00%,71.43%,$0.00
/practice/M81627/,7,6,00:00:33,1,0.00%,28.57%,$3.33
/practice/M83056/?tags=lowpriority,7,5,00:00:53,2,0.00%,14.29%,$9.00
/practice/M84043/,7,6,00:00:16,3,100.00%,57.14%,$1.67
/practice/M87007/,7,4,00:01:08,2,50.00%,14.29%,$10.00
/practice/M87620/,7,5,00:03:08,0,0.00%,0.00%,$3.00
/practice/M87620/price_per_unit/,7,4,00:01:43,3,66.67%,42.86%,$3.75
/practice/M88645/,7,3,00:00:24,0,0.00%,28.57%,$6.67
/practice/M89601/,7,5,00:07:33,1,100.00%,42.86%,$2.00
/practice/N82117/,7,5,00:01:45,0,0.00%,28.57%,$10.00
/practice/N83608/,7,5,00:00:08,3,100.00%,71.43%,$2.00
/practice/P81072/,7,4,00:00:11,0,0.00%,0.00%,$0.00
/practice/P81073/,7,4,00:00:07,1,100.00%,28.57%,$2.50
/practice/P81096/,7,5,00:00:40,0,0.00%,42.86%,$6.00
/practice/P81643/,7,6,00:00:29,6,83.33%,85.71%,$0.00
/practice/P82025/,7,3,00:00:52,0,0.00%,0.00%,$6.67
/practice/P83609/,7,6,00:01:09,4,100.00%,57.14%,$6.67
/practice/P84016/price_per_unit/,7,1,00:01:23,0,0.00%,0.00%,$10.00
/practice/P84040/,7,5,00:01:32,1,0.00%,14.29%,$10.00
/practice/P84052/,7,5,00:00:38,0,0.00%,0.00%,$8.00
/practice/P84059/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/P85022/,7,3,00:01:28,0,0.00%,0.00%,$10.00
/practice/P87036/,7,7,00:00:00,5,100.00%,100.00%,$0.00
/practice/P87610/,7,7,00:05:03,5,80.00%,57.14%,$1.43
/practice/P88034/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/P88043/,7,4,00:00:49,0,0.00%,28.57%,$5.00
/practice/P91035/,7,4,00:01:53,2,0.00%,28.57%,$7.50
/practice/Y00081/,7,7,00:02:50,6,100.00%,85.71%,$0.00
/practice/Y00445/,7,5,00:03:24,1,100.00%,28.57%,$10.00
/practice/Y00471/,7,5,00:01:01,3,33.33%,14.29%,$2.00
/practice/Y00572/,7,4,00:00:35,4,50.00%,57.14%,$2.50
/practice/Y01676/,7,5,00:00:08,5,60.00%,71.43%,$0.00
/practice/Y02266/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/Y02523/,7,4,00:00:19,3,66.67%,42.86%,$5.00
/practice/Y02973/,7,4,00:00:36,0,0.00%,14.29%,$5.00
/practice/Y03079/,7,6,00:01:45,1,0.00%,14.29%,$6.67
/practice/Y03220/,7,6,00:00:32,6,66.67%,71.43%,$5.00
/practice/Y03402/,7,5,00:00:44,1,0.00%,0.00%,$5.00
/practice/Y04999/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/Y05170/,7,5,00:00:22,5,80.00%,71.43%,$2.00
/practice/Y05182/,7,7,00:00:00,7,100.00%,100.00%,$0.00
/practice/Y05215/,7,5,00:00:12,5,80.00%,71.43%,$2.00
/practice/Y05857/,7,5,00:00:34,5,80.00%,57.14%,$2.00
/measure/desogestrel/practice/G84607/,6,6,00:00:43,3,66.67%,66.67%,$1.67
/measure/doacs/practice/B81053/,6,6,00:01:24,3,33.33%,50.00%,$3.33
/measure/doacs/practice/C82018/,6,4,00:00:46,0,0.00%,0.00%,$0.00
/measure/doacs/practice/C83042/,6,6,00:01:36,0,0.00%,50.00%,$6.67
/measure/doacs/practice/C83064/,6,6,00:01:27,1,100.00%,16.67%,$3.33
/measure/doacs/practice/C83613/,6,5,00:03:02,0,0.00%,0.00%,$4.00
/measure/doacs/practice/C88092/,6,6,00:12:15,3,66.67%,66.67%,$3.33
/measure/doacs/practice/E82058/,6,6,00:00:27,3,33.33%,33.33%,$3.33
/measure/ktt9_cephalosporins/practice/D81086/,6,6,00:01:23,0,0.00%,16.67%,$6.67
/measure/ktt9_cephalosporins/practice/E85129/,6,2,00:01:06,0,0.00%,16.67%,$0.00
/measure/ktt9_cephalosporins/practice/L81033/,6,2,00:00:24,0,0.00%,0.00%,$10.00
/measure/lprubefacients/practice/D81012/,6,5,00:02:16,1,100.00%,16.67%,$2.00
/measure/saba/practice/P91032/,6,6,00:00:07,5,80.00%,83.33%,$1.67
/practice/A82016/,6,6,00:02:28,5,100.00%,83.33%,$1.67
/practice/A83021/,6,4,00:06:21,2,100.00%,50.00%,$5.00
/practice/A84007/,6,5,00:01:12,0,0.00%,16.67%,$13.00
/practice/A85621/,6,6,00:00:25,5,100.00%,83.33%,$0.00
/practice/A87023/,6,3,00:02:59,0,0.00%,0.00%,$3.33
/practice/A87612/,6,3,00:03:32,2,50.00%,33.33%,$6.67
/practice/A88002/measures/,6,2,00:00:25,0,0.00%,0.00%,$10.00
/practice/A89005/,6,4,00:01:19,1,0.00%,50.00%,$5.00
/practice/A89006/,6,3,00:00:16,0,0.00%,0.00%,$3.33
/practice/A89007/,6,6,00:00:49,4,100.00%,66.67%,$0.00
/practice/A89030/,6,4,00:00:52,1,0.00%,16.67%,$2.50
/practice/A89036/,6,4,00:00:18,1,100.00%,33.33%,$0.00
/practice/B81036/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/B81084/,6,6,00:00:33,0,0.00%,16.67%,$5.00
/practice/B81101/,6,6,00:03:31,0,0.00%,50.00%,$0.00
/practice/B82020/,6,5,00:00:20,4,75.00%,83.33%,$2.00
/practice/B82047/,6,4,00:02:13,0,0.00%,16.67%,$7.50
/practice/B82100/,6,5,00:00:20,4,75.00%,50.00%,$0.00
/practice/B83014/,6,5,00:00:26,4,0.00%,16.67%,$9.00
/practice/B84008/,6,4,00:02:28,1,0.00%,16.67%,$5.00
/practice/B84017/,6,6,00:00:58,6,83.33%,83.33%,$0.00
/practice/B84019/,6,4,00:01:52,0,0.00%,16.67%,$12.50
/practice/B85009/,6,3,00:00:37,2,0.00%,33.33%,$3.33
/practice/B86003/,6,3,00:00:34,1,0.00%,0.00%,$6.67
/practice/B86003/measures/,6,1,00:01:38,0,0.00%,0.00%,$0.00
/practice/B86004/,6,2,00:01:23,1,0.00%,16.67%,$5.00
/practice/B86039/,6,5,00:01:16,0,0.00%,16.67%,$4.00
/practice/B87006/,6,5,00:00:21,0,0.00%,0.00%,$6.00
/practice/C81083/,6,4,00:01:10,2,100.00%,33.33%,$2.50
/practice/C81615/,6,2,00:01:27,0,0.00%,16.67%,$10.00
/practice/C82088/,6,6,00:00:00,5,100.00%,100.00%,$0.00
/practice/C83002/,6,5,00:00:14,4,100.00%,66.67%,$2.00
/practice/C83003/,6,5,00:01:30,0,0.00%,16.67%,$4.00
/practice/C83043/,6,5,00:12:06,2,100.00%,66.67%,$2.00
/practice/C83074/,6,3,00:06:07,0,0.00%,16.67%,$6.67
/practice/C83085/,6,4,00:01:15,1,100.00%,33.33%,$5.00
/practice/C83614/,6,4,00:00:29,2,50.00%,16.67%,$0.00
/practice/C84032/,6,6,00:01:31,2,100.00%,50.00%,$0.00
/practice/C84045/,6,2,00:00:27,0,0.00%,16.67%,$10.00
/practice/C84080/,6,6,00:02:27,2,50.00%,66.67%,$1.67
/practice/C85004/price_per_unit/,6,1,00:00:03,0,0.00%,0.00%,$0.00
/practice/C85026/,6,6,00:00:40,2,100.00%,66.67%,$1.67
/practice/C86023/,6,3,00:00:12,0,0.00%,0.00%,$6.67
/practice/C88037/,6,2,00:00:45,0,0.00%,0.00%,$10.00
/practice/C88047/,6,5,00:02:57,4,75.00%,66.67%,$2.00
/practice/C88052/,6,4,00:00:46,0,0.00%,16.67%,$5.00
/practice/D81016/,6,5,00:01:40,3,100.00%,50.00%,$2.00
/practice/D81028/price_per_unit/,6,1,00:00:11,0,0.00%,0.00%,$10.00
/practice/D81033/measures/,6,5,00:06:13,1,0.00%,33.33%,$4.00
/practice/D81061/,6,4,00:02:55,2,50.00%,33.33%,$7.50
/practice/D81611/,6,6,00:01:31,5,80.00%,66.67%,$0.00
/practice/D82003/,6,4,00:05:40,0,0.00%,0.00%,$7.50
/practice/D82011/,6,4,00:03:40,0,0.00%,16.67%,$5.00
/practice/D82053/#ktt9_cephalosporins,6,4,00:06:06,4,25.00%,16.67%,$5.00
/practice/D82088/,6,4,00:03:44,2,50.00%,50.00%,$2.50
/practice/D82105/price_per_unit/,6,2,00:01:42,0,0.00%,0.00%,$5.00
/practice/D82613/,6,6,00:00:11,2,100.00%,66.67%,$0.00
/practice/D83020/,6,6,00:08:39,4,100.00%,66.67%,$3.33
/practice/D83036/,6,5,00:00:23,3,100.00%,66.67%,$0.00
/practice/E81037/,6,6,00:00:11,5,100.00%,83.33%,$0.00
/practice/E82626/,6,4,00:00:30,3,66.67%,66.67%,$2.50
/practice/E82657/,6,3,00:02:51,3,33.33%,50.00%,$6.67
/practice/E84006/,6,6,00:00:36,3,100.00%,66.67%,$7.50
/practice/E85739/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/E87004/,6,6,00:00:23,5,100.00%,83.33%,$1.67
/practice/E87681/,6,6,00:02:38,3,100.00%,83.33%,$3.33
/practice/E87754/,6,4,00:00:29,0,0.00%,0.00%,$7.50
/practice/E87754/price_per_unit/,6,3,00:00:14,0,0.00%,16.67%,$3.33
/practice/E87768/,6,2,00:00:29,0,0.00%,0.00%,$5.00
/practice/F81018/,6,5,00:02:04,5,60.00%,66.67%,$2.00
/practice/F81129/,6,5,00:01:05,5,80.00%,83.33%,$0.00
/practice/F81164/,6,5,00:00:16,1,0.00%,0.00%,$8.00
/practice/F81724/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/F81734/,6,6,00:00:05,6,83.33%,83.33%,$0.00
/practice/F83017/,6,5,00:01:49,0,0.00%,33.33%,$6.00
/practice/F83022/,6,4,00:03:13,1,0.00%,33.33%,$5.00
/practice/F83039/,6,4,00:00:16,1,100.00%,16.67%,$2.50
/practice/F83665/,6,3,00:00:11,1,0.00%,33.33%,$3.33
/practice/F83685/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/F84003/,6,6,00:00:53,4,100.00%,83.33%,$1.67
/practice/F84093/,6,6,00:00:21,5,100.00%,83.33%,$1.67
/practice/F84105/,6,6,00:00:19,4,100.00%,83.33%,$1.67
/practice/F84660/,6,3,00:02:26,3,33.33%,50.00%,$3.33
/practice/F85615/,6,3,00:02:20,0,0.00%,16.67%,$3.33
/practice/F85663/,6,4,00:01:14,3,66.67%,33.33%,$2.50
/practice/F86058/,6,3,00:01:50,0,0.00%,16.67%,$3.33
/practice/F86607/,6,5,00:00:46,0,0.00%,16.67%,$8.00
/practice/G81017/,6,3,00:02:01,1,100.00%,33.33%,$3.33
/practice/G81019/,6,4,00:01:20,0,0.00%,33.33%,$12.50
/practice/G81084/,6,4,00:00:21,0,0.00%,16.67%,$7.50
/practice/G81088/,6,5,00:00:59,3,100.00%,66.67%,$2.00
/practice/G81102/,6,3,00:00:33,0,0.00%,16.67%,$6.67
/practice/G82058/price_per_unit/,6,2,00:00:25,1,0.00%,0.00%,$5.00
/practice/G82099/measures/,6,3,00:00:09,3,33.33%,33.33%,$6.67
/practice/G82142/#ktt9_cephalosporins,6,4,00:02:31,3,66.67%,50.00%,$2.50
/practice/G82702/,6,6,00:00:09,5,100.00%,83.33%,$0.00
/practice/G83044/,6,4,00:00:26,3,100.00%,66.67%,$2.50
/practice/G83053/,6,4,00:02:06,0,0.00%,16.67%,$5.00
/practice/G84029/,6,5,00:15:13,1,0.00%,33.33%,$10.00
/practice/G85008/,6,5,00:00:14,5,80.00%,83.33%,$0.00
/practice/G85011/,6,6,00:00:27,5,100.00%,83.33%,$1.67
/practice/G85034/,6,4,00:00:33,1,0.00%,16.67%,$2.50
/practice/G85105/,6,3,00:00:36,2,50.00%,33.33%,$6.67
/practice/H81047/,6,5,00:01:16,3,66.67%,50.00%,$2.00
/practice/H81057/,6,6,00:00:17,5,100.00%,83.33%,$0.00
/practice/H81080/,6,5,00:02:03,4,100.00%,66.67%,$2.00
/practice/H81085/,6,3,00:01:49,0,0.00%,16.67%,$16.67
/practice/H82021/,6,5,00:00:33,0,0.00%,16.67%,$8.00
/practice/H84619/#ktt9_cephalosporins,6,5,00:02:05,5,80.00%,66.67%,$2.00
/practice/H85076/?tags=lowpriority,6,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/H85105/,6,3,00:01:07,1,100.00%,33.33%,$6.67
/practice/J81078/,6,2,00:01:43,0,0.00%,16.67%,$0.00
/practice/J81612/,6,6,00:02:30,6,66.67%,66.67%,$0.00
/practice/J82145/,6,3,00:00:25,1,100.00%,16.67%,$5.00
/practice/J82150/,6,3,00:02:12,0,0.00%,0.00%,$3.33
/practice/J82650/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/practice/J83023/,6,3,00:03:02,2,0.00%,33.33%,$0.00
/practice/J83032/,6,6,00:00:19,6,83.33%,83.33%,$0.00
/practice/K81014/,6,4,00:01:41,0,0.00%,33.33%,$10.00
/practice/K81015/,6,3,00:03:19,0,0.00%,0.00%,$13.33
/practice/K81043/,6,6,00:00:23,0,0.00%,33.33%,$5.00
/practice/K82003/,6,4,00:00:14,3,100.00%,50.00%,$0.00
/practice/K82008/measures/,6,6,00:01:41,1,100.00%,66.67%,$3.33
/practice/K82019/,6,5,00:00:37,3,66.67%,50.00%,$2.00
/practice/K83039/,6,5,00:00:34,2,100.00%,50.00%,$4.00
/practice/K83622/,6,5,00:00:25,3,100.00%,50.00%,$2.00
/practice/K84026/,6,6,00:02:50,4,100.00%,66.67%,$3.33
/practice/K84046/,6,5,00:03:12,1,100.00%,33.33%,$4.00
/practice/K84048/,6,5,00:01:31,1,100.00%,50.00%,$9.00
/practice/K84072/,6,5,00:02:00,4,75.00%,83.33%,$2.00
/practice/L81015/price_per_unit/,6,2,00:00:05,0,0.00%,0.00%,$10.00
/practice/L81017/,6,4,00:01:07,1,0.00%,16.67%,$12.50
/practice/L81027/?tags=lowpriority,6,2,00:00:33,0,0.00%,16.67%,$0.00
/practice/L81037/,6,4,00:00:28,0,0.00%,33.33%,$11.25
